t,q1,q2,q3,q4,dq1,dq2,dq3,dq4,q1_des,q2_des,q3_des,q4_des,dq1_des,dq2_des,dq3_des,dq4_des,s1,s2,s3,s4,tau1,tau2,tau3,tau4,sat1,sat2,sat3,sat4,a1_hat,a2_hat,a3_hat,a4_hat,b1_hat,b2_hat,b3_hat,b4_hat
3.390000,0.391743,0.058734,0.183715,0.550722,0.404972,1.877482,-0.570070,-4.800000,0.350499,-0.235715,-0.024910,0.518053,-0.051639,-0.121881,-0.251372,0.452712,0.662831,3.471609,1.767547,-4.435973,-1.200000,-1.200000,-1.200000,1.200000,1,1,1,1,1.000506,1.108627,1.150051,1.171316,0.200000,0.200000,0.200000,0.050265
3.400000,0.390759,0.085414,0.139466,0.594631,-0.497916,2.691575,-4.800000,4.800000,0.349994,-0.236940,-0.027390,0.522614,-0.049390,-0.123096,-0.244613,0.459386,-0.244703,4.426440,-2.886830,6.141043,1.198972,-1.200000,1.200000,-1.200000,0,1,1,1,1.000506,1.109164,1.153745,1.177881,0.200000,0.200000,0.200000,0.017969
3.410000,0.381194,0.110820,0.091466,0.642631,-1.320456,2.421173,-4.800000,4.800000,0.349512,-0.238177,-0.029802,0.527240,-0.047160,-0.124380,-0.237822,0.465905,-1.114881,4.290538,-3.349499,7.218859,1.200000,-1.200000,1.200000,-1.200000,1,1,1,1,1.000506,1.110051,1.155971,1.186360,0.198761,0.200000,0.089540,0.182677
3.420000,0.381194,0.110820,0.091466,0.642631,-1.320456,2.421173,-4.800000,4.800000,0.349051,-0.239428,-0.032146,0.531931,-0.044951,-0.125732,-0.231000,0.472266,-1.114788,4.298143,-3.332879,7.095223,1.200000,-1.200000,1.200000,-1.200000,1,1,1,1,1.000506,1.110942,1.157994,1.194253,0.194177,0.200000,0.000000,0.200000
3.430000,0.372958,0.112446,0.102352,0.597919,-0.429331,-0.977272,3.057428,-4.800000,0.348612,-0.240692,-0.034422,0.536685,-0.042764,-0.127152,-0.224149,0.478469,-0.264842,0.915569,4.649314,-3.747622,1.200000,-1.200000,-1.200000,1.200000,1,1,1,1,1.000507,1.111835,1.160031,1.202126,0.189591,0.200000,0.000000,0.200000
3.440000,0.373386,0.093389,0.147428,0.549919,0.431824,-2.180209,4.800000,-4.800000,0.348196,-0.241971,-0.036629,0.541500,-0.040598,-0.128639,-0.217268,0.484510,0.598372,-0.374771,6.857834,-5.074039,-1.200000,0.844322,-1.200000,1.200000,1,0,1,1,1.000507,1.111913,1.163654,1.208834,0.188720,0.200000,0.148024,0.121122
3.450000,0.382569,0.080006,0.156217,0.593886,1.319384,-1.221886,0.367484,4.800000,0.347800,-0.243265,-0.038767,0.546375,-0.038456,-0.130193,-0.210361,0.490390,1.531682,0.524659,2.527691,5.497387,-1.200000,-1.200000,-1.200000,-1.200000,1,1,1,1,1.000507,1.111903,1.167991,1.217073,0.190713,0.186467,0.200000,0.148931
3.460000,0.382569,0.080006,0.156217,0.593886,1.319384,-1.221886,0.367484,4.800000,0.347426,-0.244575,-0.040836,0.551307,-0.036337,-0.131813,-0.203427,0.496106,1.531433,0.532830,2.541447,5.368356,-1.200000,-1.200000,-1.200000,-1.200000,1,1,1,1,1.000508,1.111940,1.169628,1.232624,0.197217,0.200000,0.200000,0.200000
3.470000,0.390732,0.081919,0.143472,0.641886,0.401101,1.344796,-2.615229,4.800000,0.347074,-0.245901,-0.042836,0.556296,-0.034243,-0.133499,-0.196468,0.501656,0.653639,3.117399,-0.555682,6.438082,-1.200000,-1.200000,1.200000,-1.200000,1,1,1,1,1.000509,1.111976,1.171275,1.248091,0.200000,0.200000,0.200000,0.200000
3.480000,0.389739,0.088044,0.146149,0.604541,-0.500035,0.586052,0.330704,-4.800000,0.346741,-0.247245,-0.044765,0.561340,-0.032175,-0.135250,-0.189486,0.507040,-0.252873,2.397746,2.429337,-4.227012,1.200000,-1.200000,-1.200000,1.200000,1,1,1,1,1.000509,1.112445,1.173278,1.259736,0.200000,0.200000,0.177111,0.200000
3.490000,0.389739,0.088044,0.146149,0.604541,-0.500035,0.586052,0.330704,-4.800000,0.346430,-0.248607,-0.046625,0.566436,-0.030134,-0.137066,-0.182481,0.512256,-0.253357,2.406369,2.440930,-4.359644,1.200000,-1.200000,-1.200000,1.200000,1,1,1,1,1.000509,1.112749,1.176414,1.265148,0.198750,0.200000,0.200000,0.151559
3.500000,0.379957,0.080601,0.171143,0.556541,-1.371756,-1.827838,4.258412,-4.800000,0.346139,-0.249987,-0.048415,0.571584,-0.028119,-0.138945,-0.175455,0.517303,-1.174547,-0.035954,6.629444,-5.693389,1.200000,-0.845362,-1.200000,1.200000,1,0,1,1,1.000509,1.113055,1.179562,1.270567,0.197500,0.200000,0.200000,0.113164
3.510000,0.371253,0.070663,0.174789,0.600446,-0.457731,-0.888333,-0.135572,4.800000,0.345867,-0.251386,-0.050134,0.576782,-0.026132,-0.140888,-0.168409,0.522179,-0.304673,0.862797,2.282071,4.869433,1.200000,-1.200000,-1.200000,-1.200000,1,1,1,1,1.000510,1.113060,1.183954,1.278554,0.192867,0.198711,0.200000,0.200000
3.520000,0.371253,0.070663,0.174789,0.600446,-0.457731,-0.888333,-0.135572,4.800000,0.345616,-0.252805,-0.051783,0.582027,-0.024175,-0.142894,-0.161344,0.526883,-0.305373,0.871897,2.291494,4.733592,1.200000,-1.200000,-1.200000,-1.200000,1,1,1,1,1.000510,1.113115,1.185554,1.292506,0.191935,0.200000,0.200000,0.200000
3.530000,0.371777,0.064875,0.167197,0.648446,0.470487,-0.326678,-1.269210,4.800000,0.345384,-0.254244,-0.053361,0.587319,-0.022247,-0.144961,-0.154262,0.531415,0.624700,1.413876,1.090630,5.796770,-1.200000,-1.200000,-1.200000,-1.200000,1,1,1,1,1.000510,1.113171,1.187164,1.306365,0.191004,0.200000,0.200000,0.193713
3.540000,0.381528,0.054147,0.183221,0.611212,1.384475,-1.111855,1.674536,-4.800000,0.345171,-0.255704,-0.054868,0.592655,-0.020349,-0.147089,-0.147164,0.535772,1.586608,0.584492,4.202594,-4.871838,-1.200000,-1.200000,-1.200000,1.200000,1,1,1,1,1.000510,1.113285,1.188535,1.317688,0.192931,0.200000,0.200000,0.200000
3.550000,0.381528,0.054147,0.183221,0.611212,1.384475,-1.111855,1.674536,-4.800000,0.344977,-0.257186,-0.056304,0.598034,-0.018482,-0.149278,-0.140051,0.539955,1.585712,0.594089,4.209842,-5.010490,-1.200000,-1.200000,-1.200000,1.200000,1,1,1,1,1.000511,1.113318,1.191321,1.321816,0.199345,0.200000,0.200000,0.200000
3.560000,0.390017,0.043811,0.195842,0.563212,0.414810,-0.971749,0.930184,-4.800000,0.344801,-0.258690,-0.057669,0.603454,-0.016648,-0.151525,-0.132924,0.543961,0.657537,0.692281,3.598225,-6.349990,-1.200000,-1.200000,-1.200000,1.200000,1,1,1,1,1.000512,1.113351,1.194116,1.325948,0.200000,0.200000,0.200000,0.200000
3.570000,0.388987,0.042304,0.166557,0.607051,-0.522188,-0.044298,-3.434227,4.800000,0.344644,-0.260217,-0.058963,0.608912,-0.014846,-0.153832,-0.125784,0.547790,-0.285625,1.622137,-1.053248,4.205668,1.200000,-1.200000,1.200000,-1.200000,1,1,1,1,1.000512,1.113383,1.196408,1.328799,0.200000,0.200000,0.200000,0.200000
3.580000,0.388987,0.042304,0.166557,0.607051,-0.522188,-0.044298,-3.434227,4.800000,0.344504,-0.261767,-0.060185,0.614409,-0.013077,-0.156195,-0.118634,0.551442,-0.286695,1.632251,-1.048177,4.064609,1.200000,-1.200000,1.200000,-1.200000,1,1,1,1,1.000512,1.113509,1.197026,1.332753,0.198649,0.200000,0.149845,0.150009
3.590000,0.378783,0.042926,0.127719,0.655051,-1.421483,0.158352,-4.263183,4.800000,0.344382,-0.263341,-0.061335,0.619941,-0.011343,-0.158616,-0.111473,0.554914,-1.238135,1.848298,-2.261163,5.122838,1.200000,-1.200000,1.200000,-1.200000,1,1,1,1,1.000512,1.113636,1.197651,1.336652,0.197298,0.200000,0.099825,0.090227
3.600000,0.369865,0.022091,0.143117,0.610434,-0.465920,-3.218274,3.464060,-4.800000,0.344277,-0.264939,-0.062414,0.625506,-0.009644,-0.161092,-0.104304,0.558208,-0.328338,-1.622033,5.623675,-5.735014,1.200000,1.200000,-1.200000,1.200000,1,1,1,1,1.000513,1.113799,1.198132,1.339382,0.192758,0.200000,0.009287,0.123304
3.610000,0.369865,0.022091,0.143117,0.610434,-0.465920,-3.218274,3.464060,-4.800000,0.344189,-0.266563,-0.063422,0.631104,-0.007980,-0.163623,-0.097128,0.561320,-0.329561,-1.611385,5.626570,-5.878072,1.200000,1.200000,-1.200000,1.200000,1,1,1,1,1.000513,1.113879,1.200390,1.341348,0.191855,0.148217,0.200000,0.200000
3.620000,0.370434,-0.018354,0.189472,0.562434,0.492767,-4.294355,4.800000,-4.800000,0.344117,-0.268212,-0.064357,0.636732,-0.006353,-0.166207,-0.089945,0.564252,0.630703,-2.878858,7.428233,-7.221704,-1.200000,1.200000,-1.200000,1.200000,1,1,1,1,1.000513,1.113958,1.202654,1.343309,0.190956,0.096431,0.200000,0.200000
3.630000,0.370434,-0.018354,0.189472,0.562434,0.492767,-4.294355,4.800000,-4.800000,0.344062,-0.269887,-0.065220,0.642389,-0.004762,-0.168844,-0.082758,0.567003,0.629390,-2.867844,7.429681,-7.365865,-1.200000,1.200000,-1.200000,1.200000,1,1,1,1,1.000513,1.114283,1.205676,1.345936,0.192696,0.014930,0.200000,0.200000
3.640000,0.380879,-0.037849,0.184662,0.606991,1.494345,-0.608955,-2.074667,4.800000,0.344022,-0.271589,-0.066012,0.648072,-0.003210,-0.171533,-0.075567,0.569571,1.681838,0.731278,0.507645,3.203418,-1.200000,-1.200000,-1.200000,-1.200000,1,1,1,1,1.000513,1.114605,1.208702,1.348540,0.194416,0.000000,0.200000,0.200000
3.650000,0.390052,-0.028285,0.146760,0.654991,0.446757,2.013918,-4.800000,4.800000,0.343998,-0.273318,-0.066732,0.653779,-0.001696,-0.174272,-0.068373,0.571957,0.678725,3.413353,-2.596712,4.258338,-1.200000,-1.200000,1.200000,-1.200000,1,1,1,1,1.000514,1.114615,1.209386,1.354356,0.200000,0.019602,0.200000,0.097710
3.660000,0.390052,-0.028285,0.146760,0.654991,0.446757,2.013918,-4.800000,4.800000,0.343988,-0.275074,-0.067380,0.659510,-0.000221,-0.177061,-0.061179,0.574159,0.677298,3.424924,-2.597429,4.112867,-1.200000,-1.200000,1.200000,-1.200000,1,1,1,1,1.000514,1.114990,1.210628,1.359027,0.200000,0.115137,0.085574,0.051578
3.670000,0.389009,-0.015973,0.127997,0.617764,-0.540091,1.177985,-1.775133,-4.800000,0.343993,-0.276859,-0.067955,0.665262,0.001214,-0.179897,-0.053985,0.576178,-0.316226,2.662315,0.238378,-6.563626,1.200000,-1.200000,-1.200000,1.200000,1,1,1,1,1.000514,1.115367,1.211877,1.363647,0.200000,0.200000,0.000000,0.000000
3.680000,0.389009,-0.015973,0.127997,0.617764,-0.540091,1.177985,-1.775133,-4.800000,0.344012,-0.278673,-0.068459,0.671033,0.002609,-0.182781,-0.046792,0.578013,-0.317716,2.674266,0.236224,-6.709739,1.200000,-1.200000,-1.200000,1.200000,1,1,1,1,1.000514,1.115601,1.213753,1.368189,0.198584,0.200000,0.009600,0.200000
3.690000,0.378527,-0.017963,0.132797,0.569764,-1.461743,-1.329829,2.327030,-4.800000,0.344045,-0.280515,-0.068891,0.676822,0.003963,-0.185710,-0.039602,0.579664,-1.293295,0.168641,4.383513,-8.056104,1.200000,-1.200000,-1.200000,1.200000,1,1,1,1,1.000514,1.115836,1.215636,1.372768,0.197171,0.200000,0.019102,0.200000
3.700000,0.378527,-0.017963,0.132797,0.569764,-1.461743,-1.329829,2.327030,-4.800000,0.344091,-0.282387,-0.069251,0.682626,0.005275,-0.188684,-0.032416,0.581131,-1.294838,0.180974,4.379928,-8.202674,1.200000,-1.200000,-1.200000,1.200000,1,1,1,1,1.000515,1.115839,1.218371,1.376209,0.192814,0.200000,0.199395,0.200000
3.710000,0.369342,-0.022844,0.117003,0.613674,-0.476053,-0.397150,-2.061818,4.800000,0.344150,-0.284289,-0.069540,0.688444,0.006545,-0.191701,-0.025235,0.582413,-0.356639,1.101773,-0.171154,2.348340,1.200000,-1.200000,0.577933,-1.200000,1,1,0,1,1.000516,1.115841,1.221110,1.379639,0.188492,0.200000,0.200000,0.200000
3.720000,0.369950,-0.026103,0.092340,0.661674,0.497668,-0.264606,-2.802192,4.800000,0.344222,-0.286221,-0.069756,0.694273,0.007772,-0.194760,-0.018061,0.583511,0.618535,1.230744,-1.163172,3.401498,-1.200000,-1.200000,1.200000,-1.200000,1,1,1,1,1.000516,1.115871,1.221647,1.383782,0.187640,0.200000,0.193528,0.084853
3.730000,0.369950,-0.026103,0.092340,0.661674,0.497668,-0.264606,-2.802192,4.800000,0.344306,-0.288184,-0.069901,0.700113,0.008955,-0.197860,-0.010894,0.584423,0.616933,1.243659,-1.168891,3.254590,-1.200000,-1.200000,1.200000,-1.200000,1,1,1,1,1.000516,1.115908,1.221884,1.386400,0.189135,0.200000,0.155399,0.000000
3.740000,0.380214,-0.048210,0.116511,0.617839,1.463419,-3.087742,3.872332,-4.800000,0.344401,-0.290178,-0.069974,0.705961,0.010094,-0.200999,-0.003737,0.585151,1.632387,-1.676902,5.740922,-7.588204,-1.200000,1.200000,-1.200000,1.200000,1,1,1,1,1.000516,1.115946,1.222126,1.388931,0.190607,0.200000,0.117216,0.000000
3.750000,0.389333,-0.085675,0.163878,0.569839,0.455213,-3.941334,4.800000,-4.800000,0.344507,-0.292204,-0.069976,0.711816,0.011189,-0.204177,0.003411,0.585695,0.668151,-2.704511,7.135125,-8.935107,-1.200000,1.200000,-1.200000,1.200000,1,1,1,1,1.000517,1.116093,1.224720,1.391611,0.196123,0.152683,0.200000,0.200000
3.760000,0.388143,-0.101771,0.158946,0.614422,-0.593448,-0.299463,-2.070604,4.800000,0.344625,-0.294262,-0.069906,0.717675,0.012238,-0.207390,0.010546,0.586053,-0.388095,0.870384,0.207370,1.632624,1.200000,-1.200000,-1.200000,-1.200000,1,1,1,1,1.000517,1.116468,1.227810,1.394049,0.198969,0.085783,0.200000,0.200000
3.770000,0.388143,-0.101771,0.158946,0.614422,-0.593448,-0.299463,-2.070604,4.800000,0.344752,-0.296352,-0.069765,0.723536,0.013241,-0.210639,0.017669,0.586227,-0.389735,0.884084,0.198837,1.485911,1.200000,-1.200000,-1.200000,-1.200000,1,1,1,1,1.000517,1.116454,1.228332,1.397954,0.197375,0.106147,0.200000,0.096577
3.780000,0.376555,-0.089424,0.121148,0.662422,-1.606679,2.277211,-4.800000,4.800000,0.344889,-0.298475,-0.069552,0.729399,0.014198,-0.213922,0.024778,0.586217,-1.462549,3.536386,-2.917776,2.539361,1.200000,-1.200000,1.200000,-1.200000,1,1,1,1,1.000517,1.116440,1.228857,1.401750,0.195787,0.127075,0.200000,0.000000
3.790000,0.366701,-0.074775,0.102771,0.625199,-0.492067,1.396393,-1.721196,-4.800000,0.345036,-0.300631,-0.069269,0.735260,0.015108,-0.217237,0.031872,0.586023,-0.398851,2.742910,-0.032665,-8.137545,1.200000,-1.200000,0.102900,1.200000,1,1,0,1,1.000518,1.116741,1.229993,1.405547,0.191571,0.200000,0.090162,0.000000
3.800000,0.367411,-0.075046,0.108848,0.577199,0.521754,-1.197043,2.517629,-4.800000,0.345191,-0.302820,-0.068915,0.741118,0.015971,-0.220583,0.038949,0.585645,0.616880,0.162412,4.256309,-9.483630,-1.200000,-1.200000,-1.200000,1.200000,1,1,1,1,1.000519,1.116910,1.231722,1.409964,0.190827,0.200000,0.089059,0.200000
3.810000,0.367411,-0.075046,0.108848,0.577199,0.521754,-1.197043,2.517629,-4.800000,0.345355,-0.305042,-0.068490,0.746972,0.016786,-0.223959,0.046008,0.585084,0.615246,0.176901,4.245001,-9.629414,-1.200000,-1.200000,-1.200000,1.200000,1,1,1,1,1.000519,1.116905,1.234363,1.412637,0.192001,0.200000,0.200000,0.200000
3.820000,0.378146,-0.087026,0.111110,0.617157,1.530411,-1.744184,0.803698,4.800000,0.345527,-0.307299,-0.067995,0.752819,0.017553,-0.227362,0.053048,0.584340,1.675955,-0.415456,2.541699,0.824101,-1.200000,0.875017,-1.200000,-1.200000,1,0,1,1,1.000519,1.116899,1.237004,1.415285,0.193151,0.200000,0.200000,0.200000
3.830000,0.387700,-0.104102,0.115419,0.665157,0.478806,-1.684467,0.131090,4.800000,0.345706,-0.309590,-0.067429,0.758658,0.018270,-0.230792,0.060068,0.583414,0.670506,-0.426235,1.899501,1.879054,-1.200000,1.056471,-1.200000,-1.200000,1,0,1,1,1.000520,1.116926,1.238127,1.423852,0.198030,0.188959,0.200000,0.134469
3.840000,0.387700,-0.104102,0.115419,0.665157,0.478806,-1.684467,0.131090,4.800000,0.345892,-0.311915,-0.066794,0.764487,0.018938,-0.234246,0.067067,0.582305,0.668907,-0.411154,1.886146,1.734444,-1.200000,0.987247,-1.200000,-1.200000,1,0,1,1,1.000520,1.116955,1.238792,1.430368,0.200000,0.178233,0.200000,0.024697
3.850000,0.386568,-0.115629,0.132404,0.632640,-0.595183,-0.206870,1.008989,-4.800000,0.346085,-0.314275,-0.066088,0.770304,0.019557,-0.237724,0.074043,0.581016,-0.412323,1.024083,2.919865,-8.822613,1.200000,-1.200000,-1.200000,1.200000,1,1,1,1,1.000520,1.116983,1.239457,1.436731,0.200000,0.167763,0.200000,0.000000
3.860000,0.375016,-0.103425,0.125930,0.584640,-1.593602,2.393562,-2.017521,-4.800000,0.346283,-0.316670,-0.065313,0.776107,0.020125,-0.241224,0.080995,0.579545,-1.470063,3.701007,-0.186088,-10.166217,1.200000,-1.200000,1.200000,1.200000,1,1,1,1,1.000520,1.116962,1.241683,1.439648,0.198492,0.192975,0.200000,0.200000
3.870000,0.375016,-0.103425,0.125930,0.584640,-1.593602,2.393562,-2.017521,-4.800000,0.346487,-0.319099,-0.064468,0.781894,0.020643,-0.244743,0.087922,0.577895,-1.471600,3.716675,-0.201461,-10.309250,1.200000,-1.200000,1.200000,1.200000,1,1,1,1,1.000521,1.117265,1.244165,1.445434,0.194860,0.200000,0.193184,0.200000
3.880000,0.365294,-0.077442,0.078543,0.626586,-0.484088,2.416895,-4.800000,4.800000,0.346696,-0.321564,-0.063554,0.787664,0.021109,-0.248282,0.094823,0.576066,-0.412206,3.885789,-3.473847,0.196975,1.200000,-1.200000,1.200000,-1.200000,1,1,1,1,1.000522,1.117570,1.246651,1.451245,0.191269,0.200000,0.185867,0.200000
3.890000,0.366063,-0.067748,0.054223,0.674586,0.528385,-0.218572,-0.474194,4.800000,0.346909,-0.324065,-0.062572,0.793415,0.021524,-0.251837,0.101696,0.574058,0.602632,1.314851,0.592056,1.255214,-1.200000,-1.200000,-1.200000,-1.200000,1,1,1,1,1.000522,1.117951,1.247703,1.453161,0.190676,0.200000,0.093729,0.181866
3.900000,0.366063,-0.067748,0.054223,0.674586,0.528385,-0.218572,-0.474194,4.800000,0.347126,-0.326601,-0.061521,0.799145,0.021887,-0.255407,0.108541,0.571873,0.601183,1.331103,0.574699,1.114154,-1.200000,-1.200000,-1.200000,-1.200000,1,1,1,1,1.000522,1.117963,1.248743,1.460142,0.191571,0.200000,0.106355,0.092877
3.910000,0.376874,-0.088047,0.099230,0.629875,1.537848,-2.289397,4.800000,-4.800000,0.347347,-0.329173,-0.060401,0.804852,0.022198,-0.258991,0.115356,0.569511,1.663288,-0.824774,6.280955,-9.743923,-1.200000,1.200000,-1.200000,1.200000,1,1,1,1,1.000522,1.117975,1.249783,1.466978,0.192447,0.200000,0.118411,0.010745
3.920000,0.386448,-0.110517,0.143309,0.581875,0.479401,-2.222743,4.100140,-4.800000,0.347570,-0.331781,-0.059214,0.810534,0.022456,-0.262587,0.122139,0.566973,0.651335,-0.853837,6.003229,-11.083450,-1.200000,1.200000,-1.200000,1.200000,1,1,1,1,1.000523,1.118042,1.253587,1.472076,0.196620,0.175840,0.200000,0.200000
3.930000,0.385384,-0.109240,0.131185,0.626454,-0.583635,1.432029,-2.795395,4.800000,0.347795,-0.334425,-0.057958,0.816191,0.022662,-0.266193,0.128891,0.564261,-0.418355,2.824146,-1.032851,-0.507671,1.200000,-1.200000,1.200000,1.200000,1,1,1,1,1.000524,1.118119,1.256943,1.475163,0.198859,0.152464,0.200000,0.200000
3.940000,0.385384,-0.109240,0.131185,0.626454,-0.583635,1.432029,-2.795395,4.800000,0.348023,-0.337105,-0.056636,0.821819,0.022814,-0.269807,0.135609,0.561375,-0.419644,2.841160,-1.052794,-0.645494,1.200000,-1.200000,1.200000,1.200000,1,1,1,1,1.000524,1.118243,1.258147,1.479451,0.197476,0.200000,0.163591,0.200000
3.950000,0.374012,-0.081049,0.088317,0.674454,-1.571376,3.558856,-4.800000,4.800000,0.348252,-0.339821,-0.055246,0.827418,0.022912,-0.273429,0.142292,0.558317,-1.465483,5.126148,-3.506656,0.417600,1.200000,-1.200000,1.200000,-1.200000,1,1,1,1,1.000524,1.118368,1.259353,1.483632,0.196100,0.200000,0.126899,0.200000
3.960000,0.364385,-0.059706,0.063445,0.722454,-0.483908,0.968479,-0.570064,4.800000,0.348481,-0.342574,-0.053790,0.832985,0.022956,-0.277055,0.148939,0.555087,-0.427343,2.659872,0.453344,1.481650,1.200000,-1.200000,-1.200000,-1.200000,1,1,1,1,1.000525,1.119079,1.261487,1.489421,0.192996,0.200000,0.036193,0.163398
3.970000,0.364385,-0.059706,0.063445,0.722454,-0.483908,0.968479,-0.570064,4.800000,0.348711,-0.345362,-0.052268,0.838519,0.022947,-0.280685,0.155550,0.551687,-0.428481,2.677446,0.431509,1.346700,1.200000,-1.200000,-1.200000,-1.200000,1,1,1,1,1.000525,1.119233,1.263489,1.500699,0.192513,0.200000,0.045472,0.065066
3.980000,0.365191,-0.068924,0.108129,0.677905,0.541474,-1.191065,4.800000,-4.800000,0.348940,-0.348187,-0.050679,0.844018,0.022882,-0.284317,0.162123,0.548119,0.599846,0.489568,6.225961,-9.500953,-1.200000,-1.200000,-1.200000,1.200000,1,1,1,1,1.000525,1.119387,1.265492,1.511841,0.192038,0.200000,0.054116,0.000000
3.990000,0.376219,-0.080216,0.152058,0.629905,1.560743,-1.083216,4.066274,-4.800000,0.349168,-0.351049,-0.049025,0.849481,0.022763,-0.287948,0.168656,0.544383,1.673237,0.558895,5.908455,-10.833783,-1.200000,-1.200000,-1.200000,1.200000,1,1,1,1,1.000525,1.119375,1.270260,1.519927,0.192738,0.200000,0.200000,0.200000
4.000000,0.376219,-0.080216,0.152058,0.629905,1.560743,-1.083216,4.066274,-4.800000,0.349395,-0.353946,-0.047306,0.854905,0.022589,-0.291578,0.175149,0.540480,1.672277,0.577013,5.884771,-10.965492,-1.200000,-1.200000,-1.200000,1.200000,1,1,1,1,1.000526,1.119361,1.274724,1.526710,0.196503,0.200000,0.200000,0.200000
4.010000,0.385912,-0.082146,0.153767,0.673563,0.485380,-0.129814,-0.283826,4.800000,0.349620,-0.356880,-0.045523,0.860290,0.022360,-0.295204,0.181600,0.536413,0.644482,1.539062,1.527468,-0.404587,-1.200000,-1.200000,-1.200000,1.200000,1,1,1,1,1.000527,1.119347,1.279182,1.533439,0.200000,0.200000,0.200000,0.200000
4.020000,0.384856,-0.083263,0.147461,0.721563,-0.588330,-0.098617,-0.915097,4.800000,0.349842,-0.359850,-0.043675,0.865633,0.022075,-0.298825,0.188009,0.532183,-0.435334,1.583147,0.808249,0.666065,1.200000,-1.200000,-1.200000,-1.200000,1,1,1,1,1.000527,1.119354,1.280811,1.542239,0.200000,0.200000,0.200000,0.200000
4.030000,0.384856,-0.083263,0.147461,0.721563,-0.588330,-0.098617,-0.915097,4.800000,0.350061,-0.362857,-0.041763,0.870933,0.021735,-0.302439,0.194375,0.527791,-0.436089,1.601792,0.782764,0.537957,1.200000,-1.200000,-1.200000,-1.200000,1,1,1,1,1.000527,1.119363,1.282065,1.549266,0.198668,0.200000,0.200000,0.144931
4.040000,0.373107,-0.084070,0.134743,0.769563,-1.652743,-0.062972,-1.569901,4.800000,0.350276,-0.365899,-0.039787,0.876188,0.021338,-0.306044,0.200695,0.523239,-1.559926,1.652218,-0.025294,1.611127,1.200000,-1.200000,-0.950546,-1.200000,1,1,0,1,1.000527,1.119373,1.283317,1.556160,0.197340,0.200000,0.200000,0.099075
4.050000,0.362833,-0.094365,0.148944,0.733374,-0.518093,-1.154823,1.597262,-4.800000,0.350488,-0.368977,-0.037749,0.881397,0.020886,-0.309638,0.206970,0.518529,-0.477251,0.527875,3.257220,-9.019096,1.200000,-1.200000,-1.200000,1.200000,1,1,1,1,1.000529,1.119386,1.284310,1.561846,0.194444,0.200000,0.199219,0.000000
4.060000,0.362833,-0.094365,0.148944,0.733374,-0.518093,-1.154823,1.597262,-4.800000,0.350694,-0.372092,-0.035648,0.886558,0.020377,-0.313220,0.213197,0.513661,-0.477774,0.547029,3.229983,-9.143255,1.200000,-1.200000,-1.200000,1.200000,1,1,1,1,1.000529,1.119365,1.286372,1.564793,0.194055,0.200000,0.200000,0.200000
