t,q1,q2,q3,q4,dq1,dq2,dq3,dq4,dq1_filt,dq2_filt,dq3_filt,dq4_filt,q1_des,q2_des,q3_des,q4_des,dq1_des,dq2_des,dq3_des,dq4_des,tau1,tau2,tau3,tau4,curr_cmd1,curr_cmd2,curr_cmd3,curr_cmd4,curr_meas1,curr_meas2,curr_meas3,curr_meas4
4.930116,-0.760854,-1.001689,0.793068,0.756253,0.071942,0.000000,-0.023981,0.000000,0.075442,0.029036,-0.046912,0.000004,-0.766856,-0.988195,0.788195,0.785398,0.169655,0.108005,-0.108005,0.000000,0.002842,0.016309,-0.288517,-0.036964,4,4,-110,-18,2,1,-108,-18
4.940119,-0.759320,-1.000155,0.794602,0.756253,0.047962,0.000000,-0.023981,0.000000,0.066157,0.029389,-0.033012,0.000002,-0.765120,-0.987091,0.787091,0.785398,0.177317,0.112883,-0.112883,0.000000,0.004406,0.006904,-0.307335,-0.042298,4,2,-115,-19,3,3,-112,-19
4.950151,-0.757787,-0.998621,0.794602,0.756253,0.023981,0.023981,-0.023981,0.000000,0.067566,0.039521,-0.022030,0.000001,-0.763303,-0.985934,0.785934,0.785398,0.184983,0.117764,-0.117764,0.000000,0.005223,-0.000220,-0.318766,-0.045457,4,0,-117,-20,3,2,-114,-18
4.960133,-0.756253,-0.995554,0.794602,0.756253,0.023981,0.047962,0.000000,0.000000,0.075278,0.066983,-0.013679,0.000000,-0.761418,-0.984734,0.784734,0.785398,0.192593,0.122609,-0.122609,0.000000,0.005632,-0.014574,-0.333733,-0.049124,5,-3,-121,-21,4,3,-115,-21
4.970141,-0.754719,-0.994020,0.793068,0.756253,0.047962,0.071942,0.000000,0.000000,0.086154,0.090373,-0.019846,-0.000000,-0.759453,-0.983483,0.783483,0.785398,0.200204,0.127454,-0.127454,0.000000,0.005872,-0.018273,-0.334255,-0.049031,5,-4,-121,-21,5,-2,-123,-22
4.980114,-0.751651,-0.992486,0.793068,0.756253,0.071942,0.095923,0.000000,0.000000,0.110332,0.109449,-0.021958,-0.000001,-0.757419,-0.982188,0.782188,0.785398,0.207767,0.132269,-0.132269,0.000000,0.003392,-0.025284,-0.343368,-0.051423,4,-5,-123,-21,4,-1,-120,-22
4.990111,-0.748583,-0.990952,0.794602,0.756253,0.119904,0.119904,0.000000,0.000000,0.140555,0.124410,-0.009197,-0.000001,-0.755304,-0.980841,0.780841,0.785398,0.215330,0.137083,-0.137083,0.000000,0.000520,-0.036998,-0.364184,-0.057219,4,-8,-128,-22,4,3,-121,-19
5.000107,-0.747049,-0.990952,0.794602,0.756253,0.143885,0.119904,0.000000,0.000000,0.159717,0.123434,-0.000805,-0.000001,-0.753114,-0.979447,0.779447,0.785398,0.222868,0.141882,-0.141882,0.000000,0.000333,-0.037272,-0.372203,-0.059873,4,-8,-129,-23,2,-10,-130,-23
5.010110,-0.742447,-0.989418,0.794602,0.756253,0.167866,0.119904,0.000000,0.000000,0.195252,0.125246,0.004295,-0.000001,-0.750846,-0.978004,0.778004,0.785398,0.230391,0.146671,-0.146671,0.000000,-0.004544,-0.042086,-0.382068,-0.062701,3,-9,-132,-24,3,-9,-125,-23
5.020152,-0.740913,-0.989418,0.794602,0.756253,0.191847,0.119904,0.000000,0.000000,0.213225,0.116313,0.007011,-0.000001,-0.748495,-0.976507,0.776507,0.785398,0.237918,0.151464,-0.151464,0.000000,-0.004461,-0.040184,-0.388004,-0.064846,3,-9,-133,-24,2,-9,-132,-25
5.030135,-0.736311,-0.989418,0.794602,0.756253,0.239808,0.095923,0.000000,0.000000,0.243766,0.101649,0.008080,-0.000000,-0.746083,-0.974971,0.774971,0.785398,0.245379,0.156213,-0.156213,0.000000,-0.008799,-0.037031,-0.393003,-0.066783,3,-8,-134,-25,2,-8,-134,-24
5.040212,-0.731709,-0.989418,0.793068,0.756253,0.263789,0.071942,0.000000,0.000000,0.279405,0.084718,-0.004197,-0.000000,-0.743572,-0.973373,0.773373,0.785398,0.252885,0.160991,-0.160991,0.000000,-0.013431,-0.028193,-0.386434,-0.065448,2,-6,-133,-24,2,-8,-132,-26
5.050173,-0.727107,-0.989418,0.793068,0.756253,0.287770,0.071942,0.000000,0.000000,0.315251,0.067782,-0.011227,-0.000000,-0.741016,-0.971746,0.771746,0.785398,0.260279,0.165699,-0.165699,0.000000,-0.018038,-0.023567,-0.389194,-0.066761,1,-5,-133,-25,3,-7,-130,-23
5.060126,-0.724039,-0.989418,0.791534,0.756253,0.311751,0.047962,0.000000,0.000000,0.336083,0.052198,-0.026819,-0.000000,-0.738389,-0.970073,0.770073,0.785398,0.267641,0.170385,-0.170385,0.000000,-0.019635,-0.014489,-0.382037,-0.065252,1,-3,-132,-24,1,-6,-134,-25
5.070158,-0.720971,-0.989418,0.786932,0.756253,0.335732,0.023981,-0.023981,0.000000,0.346239,0.038672,-0.070844,-0.000000,-0.735667,-0.968340,0.768340,0.785398,0.275035,0.175093,-0.175093,0.000000,-0.020277,0.005214,-0.351634,-0.057094,1,2,-125,-22,1,-3,-133,-23
5.080143,-0.716369,-0.989418,0.783864,0.756253,0.359712,0.023981,-0.071942,0.000000,0.361449,0.027462,-0.116136,-0.000000,-0.732884,-0.966569,0.766569,0.785398,0.282367,0.179760,-0.179760,0.000000,-0.022996,0.021180,-0.328987,-0.051091,1,5,-120,-21,1,0,-126,-23
5.090126,-0.713301,-0.987884,0.782330,0.756253,0.359712,0.000000,-0.119904,0.000000,0.366203,0.030811,-0.146291,-0.000000,-0.730029,-0.964751,0.764751,0.785398,0.289669,0.184409,-0.184409,0.000000,-0.023065,0.024382,-0.322488,-0.049240,1,6,-118,-21,1,4,-123,-20
5.100155,-0.710233,-0.984816,0.777728,0.756253,0.359712,0.023981,-0.143885,0.000000,0.364302,0.054900,-0.189497,-0.000000,-0.727087,-0.962878,0.762878,0.785398,0.296976,0.189061,-0.189061,0.000000,-0.022506,0.028450,-0.301453,-0.042746,1,7,-114,-19,1,5,-116,-20
5.110173,-0.705631,-0.981748,0.771592,0.756253,0.359712,0.047962,-0.215827,0.000000,0.370834,0.089504,-0.249348,-0.000000,-0.724076,-0.960961,0.760961,0.785398,0.304245,0.193688,-0.193688,0.000000,-0.024288,0.036614,-0.269213,-0.032926,0,9,-107,-17,1,6,-113,-18
5.120171,-0.702563,-0.977146,0.765456,0.756253,0.359712,0.095923,-0.263789,0.000000,0.369629,0.139922,-0.314398,-0.000000,-0.720998,-0.959001,0.759001,0.785398,0.311468,0.198287,-0.198287,0.000000,-0.023631,0.038019,-0.239817,-0.023401,0,9,-100,-15,-4,9,-107,-15
5.130228,-0.697961,-0.971010,0.759320,0.756253,0.359712,0.143885,-0.335732,0.000000,0.376152,0.208067,-0.377364,0.000000,-0.717829,-0.956984,0.756984,0.785398,0.318704,0.202893,-0.202893,0.000000,-0.025250,0.031215,-0.215669,-0.014850,0,8,-95,-13,1,6,-100,-15
5.140133,-0.694893,-0.964874,0.753185,0.756253,0.359712,0.215827,-0.407674,0.000000,0.374517,0.281395,-0.434041,0.000000,-0.714637,-0.954952,0.754952,0.785398,0.325798,0.207410,-0.207410,0.000000,-0.024432,0.022513,-0.194055,-0.006969,0,6,-90,-11,-9,4,-95,-12
5.150132,-0.693359,-0.958738,0.748583,0.756253,0.335732,0.311751,-0.455636,0.000000,0.355847,0.351968,-0.470140,0.000000,-0.711343,-0.952855,0.752855,0.785398,0.332928,0.211948,-0.211948,0.000000,-0.020333,0.007622,-0.186070,-0.003045,1,2,-88,-10,0,5,-90,-10
5.160111,-0.690291,-0.951068,0.740913,0.756253,0.335732,0.383693,-0.503597,0.000000,0.340720,0.427514,-0.515548,0.000000,-0.707986,-0.950718,0.750718,0.785398,0.340009,0.216457,-0.216457,0.000000,-0.018219,-0.004250,-0.163349,0.005494,1,0,-83,-8,1,1,-90,-10
5.170245,-0.688757,-0.941864,0.734777,0.756253,0.311751,0.455636,-0.527578,0.000000,0.316659,0.512271,-0.550636,0.000000,-0.704504,-0.948501,0.748501,0.785398,0.347166,0.221013,-0.221013,0.000000,-0.013404,-0.028200,-0.155229,0.010316,2,-6,-81,-7,1,6,-82,-8
5.180125,-0.688757,-0.934194,0.728641,0.756253,0.287770,0.551559,-0.575540,0.000000,0.276889,0.583503,-0.576725,0.000000,-0.701040,-0.946296,0.746296,0.785398,0.354110,0.225433,-0.225433,0.000000,-0.005482,-0.046296,-0.145843,0.015015,4,-10,-79,-6,2,4,-81,-7
5.190113,-0.688757,-0.928058,0.724039,0.756253,0.239808,0.599521,-0.575540,0.000000,0.230876,0.628649,-0.583056,0.000000,-0.697468,-0.944022,0.744022,0.785398,0.361094,0.229880,-0.229880,0.000000,0.003132,-0.061276,-0.144702,0.016687,5,-13,-79,-6,3,-7,-77,1
5.200113,-0.688757,-0.923456,0.719437,0.757787,0.191847,0.647482,-0.575540,0.000000,0.184798,0.642261,-0.577026,0.012272,-0.693822,-0.941701,0.741701,0.785398,0.368051,0.234308,-0.234308,0.000000,0.011853,-0.071448,-0.155086,0.012323,7,-16,-81,-7,6,-22,-81,-6
5.210113,-0.688757,-0.917321,0.717903,0.757787,0.143885,0.671463,-0.551559,0.000000,0.142368,0.648134,-0.539517,0.018653,-0.690107,-0.939336,0.739336,0.785398,0.374970,0.238713,-0.238713,0.000000,0.020448,-0.093271,-0.178888,0.006154,8,-20,-86,-8,7,-34,-78,-7
5.220116,-0.685689,-0.912719,0.714835,0.757787,0.119904,0.671463,-0.527578,0.000000,0.130064,0.636623,-0.498395,0.020990,-0.686322,-0.936926,0.736926,0.785398,0.381854,0.243096,-0.243096,0.000000,0.022978,-0.103327,-0.191112,0.002847,9,-23,-89,-9,8,-37,-85,-7
5.230143,-0.684155,-0.908117,0.714835,0.757787,0.095923,0.647482,-0.455636,0.000000,0.124548,0.615602,-0.433849,0.020713,-0.682459,-0.934467,0.734467,0.785398,0.388717,0.247465,-0.247465,0.000000,0.026898,-0.122273,-0.223700,-0.006370,10,-27,-96,-11,7,-15,-91,-7
5.240135,-0.681087,-0.905049,0.714835,0.757787,0.095923,0.599521,-0.383693,0.000000,0.135818,0.578285,-0.360414,0.018889,-0.678540,-0.931972,0.731972,0.785398,0.395517,0.251794,-0.251794,0.000000,0.027599,-0.134205,-0.254271,-0.015538,10,-30,-103,-13,10,-28,-92,-9
5.250130,-0.676486,-0.903515,0.714835,0.757787,0.119904,0.551559,-0.311751,0.000000,0.168531,0.521904,-0.287520,0.016284,-0.674553,-0.929434,0.729434,0.785398,0.402278,0.256098,-0.256098,0.000000,0.024677,-0.137248,-0.280007,-0.023890,10,-30,-109,-15,9,-29,-102,-12
5.260135,-0.671884,-0.905049,0.714835,0.757787,0.143885,0.455636,-0.215827,0.000000,0.211491,0.434051,-0.220782,0.013418,-0.670495,-0.926850,0.726850,0.785398,0.409007,0.260382,-0.260382,0.000000,0.020875,-0.123151,-0.295463,-0.030388,9,-27,-112,-16,8,-29,-111,-14
5.270149,-0.668816,-0.905049,0.714835,0.757787,0.215827,0.383693,-0.143885,0.000000,0.244892,0.346615,-0.163077,0.010625,-0.666366,-0.924222,0.724222,0.785398,0.415701,0.264643,-0.264643,0.000000,0.019833,-0.112776,-0.311036,-0.036553,9,-25,-116,-18,7,-25,-112,-15
5.280280,-0.662680,-0.905049,0.714835,0.757787,0.263789,0.287770,-0.095923,0.000000,0.294428,0.266424,-0.115407,0.008099,-0.662120,-0.921519,0.721519,0.785398,0.422430,0.268927,-0.268927,0.000000,0.013854,-0.102329,-0.324806,-0.042121,8,-23,-119,-19,6,-23,-113,-18
5.290132,-0.658078,-0.905049,0.714835,0.757787,0.311751,0.215827,-0.047962,0.000000,0.337411,0.196996,-0.077573,0.005936,-0.657926,-0.918849,0.718849,0.785398,0.428933,0.273067,-0.273067,0.000000,0.010197,-0.092621,-0.336883,-0.047059,8,-20,-122,-20,6,-23,-120,-18
5.300152,-0.650408,-0.905049,0.714835,0.757787,0.383693,0.119904,-0.023981,0.000000,0.397568,0.139579,-0.048667,0.004163,-0.653595,-0.916092,0.716092,0.785398,0.435504,0.277250,-0.277250,0.000000,0.001544,-0.083994,-0.348125,-0.051619,6,-18,-124,-21,6,-22,-121,-21
5.310116,-0.644272,-0.905049,0.714835,0.757787,0.431655,0.071942,0.000000,0.000000,0.450943,0.093963,-0.027429,0.002766,-0.649223,-0.913309,0.713309,0.785398,0.441994,0.281382,-0.281382,0.000000,-0.004636,-0.076632,-0.358664,-0.055835,5,-17,-127,-22,7,-16,-121,-21
5.320151,-0.638136,-0.905049,0.714835,0.756253,0.479616,0.023981,0.000000,0.000000,0.495981,0.059076,-0.012493,-0.010565,-0.644755,-0.910464,0.710464,0.785398,0.448487,0.285516,-0.285516,0.000000,-0.009984,-0.066197,-0.355189,-0.053908,5,-14,-126,-22,6,-19,-128,-22
5.330237,-0.630466,-0.905049,0.713301,0.757787,0.527578,0.000000,0.000000,0.000000,0.544684,0.033418,-0.014803,-0.005447,-0.640199,-0.907563,0.707563,0.785398,0.454967,0.289641,-0.289641,0.000000,-0.017395,-0.059495,-0.366587,-0.059973,3,-13,-128,-23,5,-12,-126,-22
5.340135,-0.622796,-0.905049,0.710233,0.757787,0.575540,0.000000,-0.023981,0.000000,0.591690,0.015350,-0.039549,-0.001940,-0.635665,-0.904677,0.704677,0.785398,0.461282,0.293661,-0.293661,0.000000,-0.024700,-0.043483,-0.352954,-0.057060,2,-9,-125,-22,1,-11,-129,-24
5.350143,-0.615126,-0.905049,0.705631,0.757787,0.599521,0.000000,-0.047962,0.000000,0.633918,0.003281,-0.088048,0.000319,-0.631016,-0.901718,0.701718,0.785398,0.467620,0.297696,-0.297696,0.000000,-0.031458,-0.021077,-0.325455,-0.050064,1,-4,-119,-21,3,-8,-125,-23
5.360109,-0.605922,-0.905049,0.702563,0.757787,0.647482,0.000000,-0.095923,0.000000,0.682172,-0.004223,-0.134647,0.001649,-0.626325,-0.898731,0.698731,0.785398,0.473886,0.301685,-0.301685,0.000000,-0.040533,-0.003653,-0.306641,-0.045438,-1,0,-115,-20,1,-1,-120,-19
5.370112,-0.598253,-0.905049,0.699495,0.757787,0.671463,0.000000,-0.143885,0.000000,0.717911,-0.008388,-0.176379,0.002315,-0.621553,-0.895693,0.695693,0.785398,0.480127,0.305658,-0.305658,0.000000,-0.046591,0.012590,-0.289593,-0.041292,-2,3,-111,-19,9,2,-112,-20
5.380163,-0.592117,-0.903515,0.694893,0.757787,0.695444,0.000000,-0.191847,0.000000,0.731008,0.002057,-0.224123,0.002530,-0.616696,-0.892601,0.692601,0.785398,0.486350,0.309620,-0.309620,0.000000,-0.048796,0.025959,-0.267425,-0.035178,-2,6,-106,-18,6,1,-108,-17
5.390191,-0.587515,-0.900447,0.691825,0.757787,0.719425,0.000000,-0.239808,0.000000,0.717201,0.032702,-0.259383,0.002456,-0.611788,-0.889477,0.689477,0.785398,0.492509,0.313541,-0.313541,0.000000,-0.046804,0.024282,-0.261662,-0.033160,-2,6,-105,-17,3,6,-101,-19
5.400153,-0.581379,-0.897379,0.685689,0.757787,0.695444,0.023981,-0.287770,0.000000,0.700629,0.073017,-0.308876,0.002215,-0.606852,-0.886334,0.686334,0.785398,0.498579,0.317405,-0.317405,0.000000,-0.046401,0.031125,-0.237452,-0.025785,-2,8,-99,-15,5,5,-104,-17
5.410124,-0.578311,-0.892777,0.681087,0.757787,0.671463,0.071942,-0.335732,0.000000,0.659178,0.128180,-0.350677,0.001894,-0.601850,-0.883150,0.683150,0.785398,0.504605,0.321242,-0.321242,0.000000,-0.040054,0.024468,-0.227809,-0.022023,-1,6,-97,-15,-3,8,-97,-13
5.420149,-0.575243,-0.889709,0.678020,0.757787,0.623501,0.119904,-0.359712,0.000000,0.606118,0.175567,-0.372248,0.001549,-0.596761,-0.879910,0.679910,0.785398,0.510614,0.325067,-0.325067,0.000000,-0.032542,0.017464,-0.228309,-0.021673,0,5,-97,-14,-12,6,-95,-14
5.430138,-0.573709,-0.885107,0.673418,0.757787,0.575540,0.191847,-0.383693,0.000000,0.538064,0.226770,-0.392225,0.001219,-0.591631,-0.876644,0.676644,0.785398,0.516549,0.328845,-0.328845,0.000000,-0.021799,0.008382,-0.224736,-0.019778,2,2,-97,-14,3,5,-97,-14
5.440112,-0.570641,-0.878971,0.665748,0.756253,0.503597,0.239808,-0.407674,0.000000,0.478730,0.288437,-0.434193,-0.011349,-0.586450,-0.873346,0.673346,0.785398,0.522424,0.332585,-0.332585,0.000000,-0.013570,0.008057,-0.189790,-0.006349,4,2,-89,-11,1,1,-99,-13
5.450113,-0.567573,-0.871301,0.661146,0.757787,0.431655,0.311751,-0.455636,0.000000,0.429375,0.363722,-0.461454,-0.005710,-0.581196,-0.870001,0.670001,0.785398,0.528263,0.336303,-0.336303,0.000000,-0.006021,-0.020141,-0.205482,-0.010690,5,-4,-92,-12,4,2,-87,-10
5.460130,-0.566039,-0.863631,0.656544,0.756253,0.359712,0.407674,-0.455636,0.000000,0.377684,0.441154,-0.477710,-0.014142,-0.575875,-0.866613,0.666613,0.785398,0.534058,0.339992,-0.339992,0.000000,0.003845,-0.042132,-0.199257,-0.005006,7,-9,-91,-11,5,-7,-90,-11
5.470115,-0.564505,-0.857495,0.651942,0.757787,0.311751,0.479616,-0.479616,0.000000,0.328726,0.501408,-0.486062,-0.005797,-0.570514,-0.863200,0.663200,0.785398,0.539782,0.343636,-0.343636,0.000000,0.013568,-0.065280,-0.216688,-0.010509,8,-14,-95,-12,7,0,-92,-10
5.480108,-0.561437,-0.852893,0.647340,0.757787,0.287770,0.527578,-0.479616,0.000000,0.297597,0.534264,-0.489004,-0.000327,-0.565091,-0.859748,0.659748,0.785398,0.545456,0.347248,-0.347248,0.000000,0.019887,-0.074130,-0.217845,-0.010348,10,-16,-95,-12,7,-5,-97,-11
5.490153,-0.558369,-0.848291,0.644272,0.757787,0.263789,0.551559,-0.479616,0.000000,0.279656,0.548052,-0.476192,0.002981,-0.559584,-0.856242,0.656242,0.785398,0.551105,0.350844,-0.350844,0.000000,0.025185,-0.085483,-0.228626,-0.013141,11,-19,-97,-13,10,-5,-93,-11
5.500132,-0.553767,-0.842155,0.641204,0.757787,0.263789,0.575540,-0.479616,0.000000,0.283334,0.561568,-0.454954,0.004728,-0.554057,-0.852724,0.652724,0.785398,0.556661,0.354381,-0.354381,0.000000,0.026719,-0.103576,-0.244305,-0.016909,11,-23,-101,-13,11,-6,-95,-12
5.510114,-0.549165,-0.836020,0.639670,0.757787,0.263789,0.599521,-0.431655,0.000000,0.299690,0.573839,-0.418086,0.005398,-0.548473,-0.849169,0.649169,0.785398,0.562164,0.357885,-0.357885,0.000000,0.027212,-0.128066,-0.271822,-0.024064,11,-28,-107,-15,9,-5,-102,-11
5.520126,-0.544563,-0.831418,0.639670,0.756253,0.287770,0.575540,-0.383693,0.000000,0.322344,0.572110,-0.362519,-0.006904,-0.542817,-0.845568,0.645568,0.785398,0.567627,0.361363,-0.361363,0.000000,0.027196,-0.146473,-0.294088,-0.028304,11,-32,-112,-16,12,-29,-106,-16
5.530118,-0.539961,-0.828350,0.636602,0.757787,0.311751,0.551559,-0.335732,0.000000,0.346964,0.549848,-0.324720,-0.001461,-0.537118,-0.841940,0.641940,0.785398,0.573022,0.364797,-0.364797,0.000000,0.026931,-0.152713,-0.317004,-0.037192,12,-34,-117,-18,11,-31,-108,-16
5.540130,-0.532291,-0.826816,0.635068,0.757787,0.359712,0.503597,-0.263789,0.000000,0.395338,0.504775,-0.288336,0.001922,-0.531354,-0.838271,0.638271,0.785398,0.578371,0.368202,-0.368202,0.000000,0.020535,-0.148357,-0.329898,-0.042198,11,-33,-120,-19,14,-33,-117,-16
5.550131,-0.526155,-0.828350,0.632000,0.757787,0.407674,0.455636,-0.239808,0.000000,0.441823,0.425077,-0.267982,0.003797,-0.525543,-0.834571,0.634571,0.785398,0.583656,0.371567,-0.371567,0.000000,0.016218,-0.118398,-0.320462,-0.042030,10,-26,-118,-19,14,-31,-120,-18
5.560111,-0.518486,-0.828350,0.628932,0.757787,0.455636,0.383693,-0.215827,0.000000,0.495727,0.343252,-0.258874,0.004619,-0.519692,-0.830847,0.630847,0.785398,0.588872,0.374887,-0.374887,0.000000,0.009282,-0.091448,-0.310048,-0.041171,9,-20,-116,-19,13,-23,-117,-20
5.570131,-0.510816,-0.826816,0.628932,0.756253,0.527578,0.287770,-0.167866,0.000000,0.549771,0.278969,-0.232700,-0.007529,-0.513766,-0.827074,0.627074,0.785398,0.594049,0.378184,-0.378184,0.000000,0.002458,-0.080370,-0.311051,-0.040905,8,-18,-116,-19,10,-20,-115,-21
5.580110,-0.501612,-0.828350,0.627398,0.757787,0.575540,0.215827,-0.167866,0.000000,0.611847,0.205809,-0.210651,-0.001944,-0.507812,-0.823283,0.623283,0.785398,0.599147,0.381429,-0.381429,0.000000,-0.007161,-0.060071,-0.322528,-0.048414,6,-13,-118,-20,8,-16,-117,-17
5.590128,-0.493942,-0.826816,0.627398,0.757787,0.647482,0.143885,-0.143885,0.000000,0.661504,0.157721,-0.180570,0.001563,-0.501785,-0.819446,0.619446,0.785398,0.604204,0.384648,-0.384648,0.000000,-0.013521,-0.058027,-0.341138,-0.055114,5,-13,-123,-22,6,-13,-116,-20
5.600128,-0.484738,-0.826816,0.624330,0.757787,0.695444,0.095923,-0.143885,0.000000,0.712008,0.116250,-0.172619,0.003542,-0.495718,-0.815584,0.615584,0.785398,0.609191,0.387823,-0.387823,0.000000,-0.021916,-0.039423,-0.335644,-0.055211,4,-8,-121,-22,5,-11,-122,-21
5.610111,-0.475534,-0.828350,0.621262,0.757787,0.743406,0.047962,-0.167866,0.000000,0.758982,0.069796,-0.178583,0.004446,-0.489611,-0.811696,0.611696,0.785398,0.614110,0.390955,-0.390955,0.000000,-0.029934,-0.011645,-0.322465,-0.053527,2,-2,-118,-22,2,-9,-121,-22
5.620136,-0.464796,-0.826816,0.618194,0.757787,0.791367,0.023981,-0.167866,0.000000,0.812350,0.048611,-0.192418,0.004632,-0.483430,-0.807761,0.607761,0.785398,0.618987,0.394060,-0.394060,0.000000,-0.040469,0.000605,-0.315910,-0.052552,0,1,-117,-21,1,-1,-120,-23
5.630114,-0.455592,-0.826816,0.613592,0.757787,0.815348,0.023981,-0.167866,0.000000,0.853014,0.032012,-0.222142,0.004374,-0.477231,-0.803814,0.603814,0.785398,0.623780,0.397111,-0.397111,0.000000,-0.047777,0.024765,-0.294588,-0.047703,-1,6,-112,-20,-34,0,-115,-20
5.640133,-0.447922,-0.825282,0.608990,0.756253,0.839329,0.023981,-0.215827,0.000000,0.870531,0.031763,-0.259020,-0.008403,-0.470957,-0.799820,0.599820,0.785398,0.628530,0.400135,-0.400135,0.000000,-0.050905,0.045820,-0.262464,-0.037095,-2,11,-105,-18,7,6,-112,-21
5.650127,-0.441786,-0.822214,0.602854,0.757787,0.863310,0.023981,-0.263789,0.000000,0.860486,0.053616,-0.309512,-0.003125,-0.464652,-0.795806,0.595806,0.785398,0.633205,0.403111,-0.403111,0.000000,-0.049434,0.053877,-0.250766,-0.035567,-1,13,-102,-18,4,11,-101,-16
5.660111,-0.437185,-0.817612,0.595185,0.757787,0.839329,0.047962,-0.335732,0.000000,0.822435,0.099255,-0.376406,0.000292,-0.458307,-0.791767,0.591767,0.785398,0.637813,0.406044,-0.406044,0.000000,-0.043320,0.062513,-0.220876,-0.026382,0,15,-96,-16,9,14,-101,-18
5.670167,-0.434117,-0.809942,0.589049,0.757787,0.791367,0.119904,-0.407674,0.000000,0.758354,0.180056,-0.435517,0.002318,-0.451870,-0.787669,0.587669,0.785398,0.642389,0.408958,-0.408958,0.000000,-0.032568,0.045490,-0.211650,-0.021755,2,11,-94,-14,5,15,-97,-16
5.680136,-0.431049,-0.800738,0.582913,0.757787,0.743406,0.215827,-0.455636,0.000000,0.683780,0.287764,-0.485230,0.003349,-0.445444,-0.783578,0.583578,0.785398,0.646862,0.411805,-0.411805,0.000000,-0.020662,0.014631,-0.211579,-0.018934,4,4,-94,-14,-3,10,-90,-13
5.690205,-0.427981,-0.793068,0.575243,0.756253,0.647482,0.311751,-0.503597,0.000000,0.608878,0.390727,-0.537599,-0.008572,-0.438908,-0.779418,0.579418,0.785398,0.651314,0.414639,-0.414639,0.000000,-0.008388,0.000763,-0.185857,-0.007213,6,1,-88,-11,2,4,-96,-14
5.700147,-0.423379,-0.782330,0.569107,0.756253,0.575540,0.455636,-0.575540,0.000000,0.552041,0.507149,-0.575099,-0.015039,-0.432411,-0.775281,0.575281,0.785398,0.655646,0.417397,-0.417397,0.000000,0.000238,-0.040494,-0.192575,-0.005526,7,-9,-89,-11,7,1,-88,-11
5.710181,-0.421845,-0.771592,0.559903,0.757787,0.479616,0.575540,-0.599521,0.000000,0.486048,0.622334,-0.625223,-0.005445,-0.425811,-0.771080,0.571080,0.785398,0.659951,0.420138,-0.420138,0.000000,0.014285,-0.075768,-0.195118,-0.004779,10,-17,-90,-11,5,6,-88,-10
5.720147,-0.418777,-0.762388,0.552233,0.757787,0.407674,0.695444,-0.647482,0.000000,0.432112,0.715289,-0.666638,0.000748,-0.419213,-0.766879,0.566879,0.785398,0.664162,0.422819,-0.422819,0.000000,0.025210,-0.101959,-0.190069,-0.000776,12,-22,-89,-10,9,-39,-89,-11
5.730147,-0.414175,-0.756253,0.546097,0.757787,0.359712,0.767386,-0.671463,0.000000,0.401997,0.762926,-0.687244,0.004403,-0.412550,-0.762637,0.562637,0.785398,0.668321,0.425466,-0.425466,0.000000,0.031721,-0.113396,-0.186238,0.001436,13,-25,-88,-9,14,-39,-86,-9
5.740136,-0.409573,-0.748583,0.541495,0.757787,0.335732,0.815348,-0.671463,0.000000,0.388584,0.791834,-0.681443,0.006244,-0.405854,-0.758375,0.558375,0.785398,0.672408,0.428068,-0.428068,0.000000,0.036788,-0.135850,-0.197955,-0.000614,14,-30,-91,-10,15,-37,-86,-8
5.750202,-0.403437,-0.740913,0.536893,0.757787,0.359712,0.815348,-0.671463,0.000000,0.398536,0.807191,-0.660263,0.006850,-0.399065,-0.754052,0.554052,0.785398,0.676460,0.430648,-0.430648,0.000000,0.037553,-0.157818,-0.212264,-0.003594,14,-35,-94,-10,12,-45,-94,-10
5.760123,-0.397301,-0.733243,0.533825,0.756253,0.383693,0.815348,-0.647482,0.000000,0.421712,0.813189,-0.619277,-0.005607,-0.392334,-0.749768,0.549768,0.785398,0.680385,0.433147,-0.433147,0.000000,0.036949,-0.180687,-0.224595,-0.004127,14,-40,-97,-11,13,-33,-93,-10
5.770123,-0.391165,-0.727107,0.532291,0.757787,0.407674,0.815348,-0.599521,0.000000,0.450969,0.800820,-0.557416,-0.000361,-0.385510,-0.745424,0.545424,0.785398,0.684275,0.435623,-0.435623,0.000000,0.035669,-0.211111,-0.271115,-0.018992,14,-47,-107,-14,14,-40,-96,-10
