t,q1,q2,q3,q4,dq1,dq2,dq3,dq4,dq1_filt,dq2_filt,dq3_filt,dq4_filt,q1_des,q2_des,q3_des,q4_des,dq1_des,dq2_des,dq3_des,dq4_des,tau1,tau2,tau3,tau4,curr_cmd1,curr_cmd2,curr_cmd3,curr_cmd4,curr_meas1,curr_meas2,curr_meas3,curr_meas4
3.460313,-0.207087,-0.710233,0.527689,0.673418,-0.743406,-0.407674,0.407674,-0.023981,-0.739700,-0.269034,0.480803,-0.038430,-0.246106,-0.656676,0.456676,0.785398,-0.745843,-0.474819,0.474819,0.000000,-0.059277,-0.103944,-0.340334,-0.034487,-23,-58,-74,-17,-21,-68,-81,-19
3.470324,-0.216291,-0.728641,0.529223,0.671884,-0.743406,-0.287770,0.527578,-0.023981,-0.735205,-0.397627,0.455263,-0.050918,-0.253560,-0.661421,0.461421,0.785398,-0.743342,-0.473226,0.473226,0.000000,-0.055151,0.009924,-0.259604,-0.015328,-22,-33,-56,-13,-20,-56,-76,-17
3.480304,-0.225495,-0.751651,0.523087,0.670350,-0.719425,-0.311751,0.527578,-0.023981,-0.747323,-0.627050,0.354430,-0.066610,-0.260966,-0.666136,0.466136,0.785398,-0.740775,-0.471592,0.471592,0.000000,-0.048686,0.212541,-0.089345,0.027465,-21,13,-18,-4,-22,-39,-60,-11
3.490316,-0.234699,-0.763922,0.527689,0.671884,-0.719425,-0.527578,0.431655,-0.047962,-0.768438,-0.812715,0.302392,-0.058424,-0.268369,-0.670849,0.470849,0.785398,-0.738125,-0.469905,0.469905,0.000000,-0.042234,0.300893,-0.036120,0.037932,-19,33,-6,-1,-20,6,-6,0
3.500333,-0.246971,-0.760854,0.539961,0.673418,-0.767386,-0.719425,0.359712,-0.023981,-0.817808,-0.834553,0.345152,-0.036567,-0.275749,-0.675547,0.475547,0.785398,-0.735400,-0.468170,0.468170,0.000000,-0.029728,0.232798,-0.113594,0.016182,-17,18,-23,-6,-18,29,-18,-13
3.510314,-0.251573,-0.751651,0.553767,0.676486,-0.767386,-0.815348,0.359712,0.000000,-0.818820,-0.707260,0.453643,0.004017,-0.283076,-0.680211,0.480211,0.785398,-0.732611,-0.466394,0.466394,0.000000,-0.034027,0.081724,-0.262665,-0.024183,-18,-17,-56,-15,-15,16,-5,-8
3.520314,-0.259243,-0.740913,0.564505,0.673418,-0.791367,-0.767386,0.455636,0.000000,-0.815281,-0.488401,0.568349,0.003502,-0.290387,-0.684866,0.484866,0.785398,-0.729743,-0.464569,0.464569,0.000000,-0.034675,-0.072377,-0.382619,-0.051020,-18,-51,-83,-21,-17,-5,-54,-14
3.530330,-0.266913,-0.739379,0.572175,0.678020,-0.791367,-0.575540,0.527578,0.000000,-0.809294,-0.305741,0.653064,0.039728,-0.297682,-0.689510,0.489510,0.785398,-0.726798,-0.462694,0.462694,0.000000,-0.034923,-0.177496,-0.486557,-0.080000,-18,-75,-107,-28,-19,-48,-80,-21
3.540325,-0.274583,-0.747049,0.578311,0.676486,-0.791367,-0.383693,0.623501,0.023981,-0.802318,-0.233046,0.700735,0.046014,-0.304931,-0.694125,0.494125,0.785398,-0.723787,-0.460777,0.460777,0.000000,-0.034630,-0.192543,-0.508282,-0.085543,-18,-78,-111,-29,-19,-71,-100,-26
3.550321,-0.280718,-0.760854,0.578311,0.674952,-0.791367,-0.191847,0.719425,0.047962,-0.783034,-0.281231,0.673279,0.033832,-0.312151,-0.698722,0.498722,0.785398,-0.720702,-0.458813,0.458813,0.000000,-0.037282,-0.118548,-0.443647,-0.068810,-18,-62,-97,-25,-16,-77,-109,-30
3.560363,-0.291456,-0.779262,0.573709,0.673418,-0.767386,-0.143885,0.719425,0.047962,-0.794724,-0.434906,0.566127,0.011545,-0.319372,-0.703319,0.503319,0.785398,-0.717532,-0.456795,0.456795,0.000000,-0.029648,0.030829,-0.304935,-0.032785,-17,-28,-66,-17,-17,-65,-100,-27
3.570325,-0.297592,-0.791534,0.576777,0.673418,-0.743406,-0.287770,0.623501,0.000000,-0.787248,-0.590493,0.481090,-0.002751,-0.326505,-0.707859,0.507859,0.785398,-0.714314,-0.454747,0.454747,0.000000,-0.030631,0.123300,-0.232446,-0.015158,-17,-7,-50,-13,-15,-33,-69,-17
3.580321,-0.303728,-0.788466,0.584447,0.674952,-0.743406,-0.431655,0.503597,0.000000,-0.768869,-0.612063,0.452940,0.001163,-0.333629,-0.712395,0.512395,0.785398,-0.711015,-0.452646,0.452646,0.000000,-0.033534,0.090072,-0.261335,-0.022571,-17,-15,-56,-15,-14,3,-50,-13
3.590265,-0.309864,-0.779262,0.596719,0.676486,-0.719425,-0.551559,0.431655,0.000000,-0.745420,-0.502408,0.497989,0.015691,-0.340682,-0.716885,0.516885,0.785398,-0.707662,-0.450512,0.450512,0.000000,-0.037433,-0.027118,-0.368610,-0.049899,-18,-41,-80,-21,-15,6,-52,-3
3.600327,-0.314466,-0.776194,0.605922,0.676486,-0.695444,-0.551559,0.455636,0.000000,-0.708532,-0.371879,0.558810,0.023152,-0.347785,-0.721407,0.521407,0.785398,-0.704199,-0.448307,0.448307,0.000000,-0.044784,-0.112558,-0.446653,-0.069262,-19,-60,-98,-25,-19,-50,-76,-18
3.610298,-0.320602,-0.774660,0.612058,0.674952,-0.671463,-0.479616,0.455636,0.000000,-0.678805,-0.251539,0.599686,0.013505,-0.354789,-0.725866,0.525866,0.785398,-0.700696,-0.446077,0.446077,0.000000,-0.049007,-0.172058,-0.489565,-0.077985,-20,-74,-107,-27,-19,-53,-95,-23
3.620326,-0.326738,-0.783864,0.610524,0.673418,-0.647482,-0.359712,0.479616,0.000000,-0.655751,-0.232844,0.563965,-0.005636,-0.361798,-0.730328,0.530328,0.785398,-0.697103,-0.443790,0.443790,0.000000,-0.051822,-0.128583,-0.433481,-0.061592,-21,-64,-95,-23,-17,-70,-105,-28
3.630341,-0.334408,-0.799204,0.607456,0.671884,-0.623501,-0.287770,0.503597,0.000000,-0.650818,-0.325717,0.472871,-0.028941,-0.368761,-0.734761,0.534761,0.785398,-0.693445,-0.441461,0.441461,0.000000,-0.049996,-0.019330,-0.324724,-0.032559,-20,-39,-70,-17,-18,-62,-94,-22
3.640325,-0.342078,-0.816078,0.605922,0.671884,-0.623501,-0.263789,0.479616,0.000000,-0.657152,-0.490374,0.368113,-0.040609,-0.375666,-0.739157,0.539157,0.785398,-0.689728,-0.439095,0.439095,0.000000,-0.046737,0.107953,-0.213953,-0.004960,-19,-11,-46,-11,-18,-42,-72,-15
3.650344,-0.349748,-0.832952,0.607456,0.671884,-0.647482,-0.407674,0.407674,-0.023981,-0.669739,-0.684929,0.288081,-0.044361,-0.382558,-0.743544,0.543544,0.785398,-0.685930,-0.436677,0.436677,0.000000,-0.042870,0.227370,-0.122997,0.016484,-19,16,-25,-6,-17,-18,-45,-11
3.660361,-0.357418,-0.836020,0.610524,0.671884,-0.647482,-0.623501,0.287770,-0.047962,-0.685072,-0.771411,0.241559,-0.043064,-0.389409,-0.747906,0.547906,0.785398,-0.682064,-0.434215,0.434215,0.000000,-0.039584,0.255210,-0.094139,0.024309,-18,23,-19,-4,-17,12,-24,-6
3.670350,-0.363553,-0.828350,0.618194,0.671884,-0.695444,-0.719425,0.215827,-0.047962,-0.688553,-0.700228,0.255681,-0.038840,-0.396203,-0.752231,0.552231,0.785398,-0.678140,-0.431717,0.431717,0.000000,-0.040219,0.178038,-0.152412,0.011042,-18,5,-32,-7,-16,21,-20,-9
3.680320,-0.368155,-0.825282,0.628932,0.673418,-0.695444,-0.743406,0.191847,-0.047962,-0.672373,-0.576956,0.329602,-0.020927,-0.402944,-0.756522,0.556522,0.785398,-0.674156,-0.429181,0.429181,0.000000,-0.044658,0.084605,-0.250000,-0.015209,-19,-16,-54,-13,-16,7,-30,-7
3.690329,-0.375825,-0.820680,0.636602,0.673418,-0.695444,-0.647482,0.263789,-0.023981,-0.670234,-0.420021,0.408946,-0.008504,-0.409671,-0.760805,0.560805,0.785398,-0.670089,-0.426592,0.426592,0.000000,-0.043674,-0.008833,-0.332786,-0.035702,-19,-37,-72,-18,-21,-14,-53,-13
3.700362,-0.381961,-0.825282,0.642738,0.673418,-0.671463,-0.503597,0.359712,0.000000,-0.664420,-0.329074,0.472924,-0.000371,-0.416374,-0.765072,0.565072,0.785398,-0.665945,-0.423954,0.423954,0.000000,-0.044554,-0.043950,-0.375057,-0.047203,-19,-45,-82,-20,-21,-33,-69,-16
3.710337,-0.389631,-0.834486,0.642738,0.670350,-0.671463,-0.335732,0.455636,0.000000,-0.669137,-0.321811,0.473477,-0.020005,-0.422995,-0.769287,0.569287,0.785398,-0.661759,-0.421289,0.421289,0.000000,-0.041975,-0.006896,-0.330744,-0.033713,-18,-37,-72,-17,-16,-43,-81,-20
3.720295,-0.400369,-0.843689,0.641204,0.668816,-0.671463,-0.239808,0.479616,0.000000,-0.704339,-0.365339,0.423658,-0.042457,-0.429564,-0.773469,0.573469,0.785398,-0.657514,-0.418586,0.418586,0.000000,-0.032286,0.052617,-0.262407,-0.014359,-17,-23,-56,-13,-16,-39,-76,-18
