t,q1,q2,q3,q4,dq1,dq2,dq3,dq4,q1_des,q2_des,q3_des,q4_des,dq1_des,dq2_des,dq3_des,dq4_des,s1,s2,s3,s4,tau1,tau2,tau3,tau4,sat1,sat2,sat3,sat4,mL_hat,b1_hat,b2_hat,b3_hat,b4_hat
8.560000,0.667174,0.006691,0.040216,0.913175,0.039061,-2.300563,4.310736,-4.800000,0.597650,-0.069524,-0.030476,0.975636,-0.509573,-0.324405,0.324405,-0.162202,0.896254,-1.595083,4.693252,-6.199323,-1.200000,1.200000,-1.200000,1.200000,1,1,1,1,1.904044,0.917175,0.989778,0.975644,0.941960
8.570000,0.667174,0.006691,0.040216,0.913175,0.039061,-2.300563,4.310736,-4.800000,0.592524,-0.072787,-0.027213,0.974004,-0.515524,-0.328193,0.328193,-0.164097,0.927833,-1.574979,4.656833,-6.156641,-1.200000,1.200000,-1.200000,1.200000,1,1,1,1,1.940921,0.921017,0.984151,0.984621,0.985334
8.580000,0.660825,-0.021464,0.088216,0.865175,-1.190724,-3.030712,4.800000,-4.800000,0.587339,-0.076088,-0.023912,0.972354,-0.521424,-0.331949,0.331949,-0.165974,-0.301873,-2.425641,5.589334,-7.313504,1.149751,1.200000,-1.200000,1.200000,0,1,1,1,1.977982,0.925140,0.978437,0.992679,1.000000
8.590000,0.642158,-0.020429,0.075617,0.910084,-2.406362,1.703101,-3.231247,4.800000,0.582096,-0.079426,-0.020574,0.970685,-0.527271,-0.335671,0.335671,-0.167836,-1.578782,2.333759,-2.605014,3.452821,1.200000,-1.200000,1.200000,-1.200000,1,1,1,1,1.997511,0.923798,0.971099,1.000000,1.000000
8.600000,0.625435,0.010646,0.029817,0.958084,-1.083987,3.778190,-4.800000,4.800000,0.576794,-0.082801,-0.017199,0.968997,-0.533065,-0.339360,0.339360,-0.169680,-0.307715,4.584787,-4.669207,4.696856,1.044550,-1.200000,1.200000,-1.200000,0,1,1,1,2.000000,0.917265,0.978458,0.991843,0.976742
8.610000,0.625435,0.010646,0.029817,0.958084,-1.083987,3.778190,-4.800000,4.800000,0.571435,-0.086213,-0.013787,0.967291,-0.538807,-0.343015,0.343015,-0.171507,-0.275177,4.605502,-4.706981,4.741332,0.849006,-1.200000,1.200000,-1.200000,0,1,1,1,2.000000,0.916071,0.996948,0.988790,0.974320
8.620000,0.621526,0.017773,0.048404,0.913217,0.159039,-0.696483,4.219823,-4.800000,0.566018,-0.089662,-0.010338,0.965567,-0.544494,-0.346636,0.346636,-0.173318,0.981073,0.187328,4.460612,-5.935444,-1.200000,-1.200000,-1.200000,1.200000,1,1,1,1,2.000000,0.914958,1.000000,0.986601,0.972929
8.630000,0.627780,0.005448,0.096312,0.865217,1.007323,-1.433181,4.800000,-4.800000,0.560545,-0.093146,-0.006854,0.963825,-0.550127,-0.350222,0.350222,-0.175111,1.893626,-0.589992,5.481440,-7.090097,-1.200000,-1.200000,-1.200000,1.200000,1,1,1,1,2.000000,0.918991,1.000000,0.991971,1.000000
8.640000,0.627780,0.005448,0.096312,0.865217,1.007323,-1.433181,4.800000,-4.800000,0.555016,-0.096666,-0.003334,0.962065,-0.555705,-0.353773,0.353773,-0.176886,1.926850,-0.568841,5.442689,-7.044322,-1.200000,-1.200000,-1.200000,1.200000,1,1,1,1,2.000000,0.927382,0.997513,1.000000,1.000000
8.650000,0.631014,0.003823,0.101333,0.908973,-0.238666,-0.071792,-0.106443,4.800000,0.549431,-0.100221,0.000221,0.960288,-0.561227,-0.357288,0.357288,-0.178644,0.730477,0.805718,0.547383,3.695776,-1.200000,-1.200000,-1.200000,-1.200000,1,1,1,1,2.000000,0.936241,0.995054,1.000000,1.000000
8.660000,0.621745,0.003446,0.094904,0.956973,-1.489097,-0.009377,-1.088179,4.800000,0.543791,-0.103812,0.003812,0.958492,-0.566693,-0.360768,0.360768,-0.180384,-0.532639,0.887678,-0.538023,4.942395,1.200000,-1.200000,-1.200000,-1.200000,1,1,1,1,2.000000,0.939781,0.998589,1.000000,0.979595
8.670000,0.600104,-0.008829,0.113622,0.919616,-2.706304,-1.345679,1.843559,-4.800000,0.538097,-0.107437,0.007437,0.956680,-0.572103,-0.364212,0.364212,-0.182106,-1.824168,-0.488428,2.541203,-5.544492,1.200000,-0.274266,-1.200000,1.200000,1,0,1,1,2.000000,0.937234,1.000000,0.998520,0.983114
8.680000,0.600104,-0.008829,0.113622,0.919616,-2.706304,-1.345679,1.843559,-4.800000,0.532350,-0.111096,0.011096,0.954850,-0.577455,-0.367619,0.367619,-0.183810,-1.790076,-0.466725,2.501203,-5.497049,1.200000,-0.407918,-1.200000,1.200000,1,0,1,1,2.000000,0.929188,0.997906,1.000000,1.000000
8.690000,0.580613,-0.021784,0.126442,0.871616,-1.336364,-1.261233,0.836818,-4.800000,0.526549,-0.114789,0.014789,0.953004,-0.582749,-0.370990,0.370990,-0.185495,-0.483292,-0.425217,1.582365,-6.649200,1.200000,0.779262,-1.200000,1.200000,1,0,1,1,2.000000,0.920987,0.995855,1.000000,1.000000
8.700000,0.574547,-0.015766,0.086825,0.915637,-0.019953,1.071492,-4.800000,4.800000,0.520695,-0.118515,0.018515,0.951140,-0.587986,-0.374323,0.374323,-0.187162,0.837296,1.959561,-4.491230,4.099578,-1.200000,-1.200000,1.200000,-1.200000,1,1,1,1,2.000000,0.918926,0.994078,1.000000,1.000000
8.710000,0.574547,-0.015766,0.086825,0.915637,-0.019953,1.071492,-4.800000,4.800000,0.514789,-0.122275,0.022275,0.949261,-0.593163,-0.377619,0.377619,-0.188810,0.872003,1.981656,-4.532124,4.148222,-1.200000,-1.200000,1.200000,-1.200000,1,1,1,1,1.957326,0.922515,1.000000,0.993066,0.985643
8.720000,0.581207,0.000372,0.038825,0.963637,1.212336,2.051548,-4.800000,4.800000,0.508832,-0.126068,0.026068,0.947364,-0.598281,-0.380878,0.380878,-0.190439,2.172492,3.064623,-5.053307,5.397258,-1.200000,-1.200000,1.200000,-1.200000,1,1,1,1,1.914960,0.926404,1.000000,0.986996,0.972124
8.730000,0.586205,-0.009807,0.057386,0.918805,-0.068619,-2.441208,4.228572,-4.800000,0.502824,-0.129893,0.029893,0.945452,-0.603340,-0.384098,0.384098,-0.192049,0.951629,-1.456683,4.119408,-5.274132,-1.200000,1.200000,-1.200000,1.200000,1,1,1,1,1.956139,0.936833,1.000000,0.993396,0.988242
8.740000,0.578594,-0.039865,0.105305,0.870805,-1.333055,-3.234400,4.800000,-4.800000,0.496765,-0.133749,0.033749,0.943523,-0.608338,-0.387280,0.387280,-0.193640,-0.315574,-2.377696,5.128274,-6.424329,1.110886,1.200000,-1.200000,1.200000,0,1,1,1,1.987014,0.941688,0.992829,0.991148,1.000000
8.750000,0.578594,-0.039865,0.105305,0.870805,-1.333055,-3.234400,4.800000,-4.800000,0.490657,-0.137638,0.037638,0.941579,-0.613275,-0.390423,0.390423,-0.195211,-0.280096,-2.355110,5.086245,-6.374151,0.904039,1.200000,-1.200000,1.200000,0,1,1,1,2.000000,0.940082,0.982644,0.999565,1.000000
8.760000,0.558294,-0.040945,0.093244,0.915644,-2.586304,1.486212,-3.152912,4.800000,0.484500,-0.141558,0.041558,0.939619,-0.618151,-0.393527,0.393527,-0.196763,-1.599182,2.382803,-3.029578,4.397374,1.200000,-1.200000,1.200000,-1.200000,1,1,1,1,2.000000,0.938608,0.972290,1.000000,1.000000
8.770000,0.538606,-0.011652,0.047718,0.963644,-1.470883,3.623963,-4.800000,4.800000,0.478294,-0.145508,0.045508,0.937644,-0.622965,-0.396592,0.396592,-0.198296,-0.546360,4.689834,-5.174499,5.648290,1.200000,-1.200000,1.200000,-1.200000,1,1,1,1,2.000000,0.930715,0.982972,0.998132,0.991148
8.780000,0.531191,-0.005988,0.065746,0.918846,-0.165055,-0.840013,4.145040,-4.800000,0.472041,-0.149490,0.049490,0.935653,-0.627716,-0.399617,0.399617,-0.199808,0.758413,0.277112,3.907985,-5.020365,-1.200000,-1.200000,-1.200000,1.200000,1,1,1,1,2.000000,0.928189,1.000000,1.000000,1.000000
8.790000,0.531191,-0.005988,0.065746,0.918846,-0.165055,-0.840013,4.145040,-4.800000,0.465740,-0.153501,0.053501,0.933648,-0.632405,-0.402602,0.402602,-0.201301,0.794605,0.300153,3.864889,-4.968734,-1.200000,-1.200000,-1.200000,1.200000,1,1,1,1,2.000000,0.931691,1.000000,0.995368,1.000000
8.800000,0.536416,-0.020220,0.113575,0.870846,1.085210,-1.638029,4.800000,-4.800000,0.459393,-0.157541,0.057541,0.931627,-0.637031,-0.405547,0.405547,-0.202773,2.107357,-0.545874,4.954789,-6.116752,-1.200000,-1.200000,-1.200000,1.200000,1,1,1,1,2.000000,0.935504,1.000000,0.989954,1.000000
8.810000,0.540175,-0.024103,0.118999,0.914540,-0.207641,-0.314944,-0.052885,4.800000,0.453000,-0.161611,0.061611,0.929592,-0.641593,-0.408451,0.408451,-0.204225,0.869829,0.781049,0.112540,4.627920,-1.200000,-1.200000,-1.200000,-1.200000,1,1,1,1,2.000000,0.946274,0.997019,0.993789,1.000000
8.820000,0.540175,-0.024103,0.118999,0.914540,-0.207641,-0.314944,-0.052885,4.800000,0.446561,-0.165710,0.065710,0.927543,-0.646091,-0.411314,0.411314,-0.205657,0.906519,0.804406,0.068688,4.680588,-1.200000,-1.200000,-1.200000,-1.200000,1,1,1,1,2.000000,0.950960,1.000000,0.993882,0.996018
8.830000,0.530930,-0.027135,0.113286,0.962540,-1.511059,-0.293038,-1.001899,4.800000,0.440078,-0.169838,0.069838,0.925479,-0.650524,-0.414136,0.414136,-0.207068,-0.406276,0.834611,-0.981548,5.933590,1.200000,-1.200000,-0.191573,-1.200000,1,1,0,1,2.000000,0.956010,1.000000,0.993924,0.993224
8.840000,0.508751,-0.042469,0.132782,0.925294,-2.786777,-1.671738,1.938015,-4.800000,0.433551,-0.173993,0.073993,0.923402,-0.654892,-0.416917,0.416917,-0.208459,-1.755882,-0.597202,2.108992,-4.544235,1.200000,-0.011257,-1.200000,1.200000,1,0,1,1,2.000000,0.953766,1.000000,0.993824,1.000000
8.850000,0.488700,-0.065806,0.159617,0.877294,-1.374703,-2.887513,3.298278,-4.800000,0.426980,-0.178176,0.078176,0.921310,-0.659195,-0.419657,0.419657,-0.209828,-0.406913,-1.906008,3.693030,-5.690579,1.200000,1.200000,-1.200000,1.200000,1,1,1,1,2.000000,0.944715,0.996791,0.995627,0.994189
8.860000,0.488700,-0.065806,0.159617,0.877294,-1.374703,-2.887513,3.298278,-4.800000,0.420367,-0.182386,0.082386,0.919205,-0.663432,-0.422354,0.422354,-0.211177,-0.369610,-1.882260,3.648232,-5.636604,1.200000,1.200000,-1.200000,1.200000,1,1,1,1,2.000000,0.942746,0.987438,1.000000,1.000000
8.870000,0.482647,-0.073268,0.142534,0.921403,0.024638,0.059951,-2.938028,4.800000,0.413712,-0.186623,0.086623,0.917087,-0.667602,-0.425009,0.425009,-0.212504,1.036913,1.051733,-2.803920,5.120399,-1.200000,-1.200000,1.200000,-1.200000,1,1,1,1,2.000000,0.940889,0.977977,1.000000,1.000000
8.880000,0.490402,-0.057352,0.098078,0.969403,1.371205,2.373103,-4.800000,4.800000,0.407015,-0.190886,0.090886,0.914955,-0.671706,-0.427621,0.427621,-0.213811,2.459843,3.468394,-5.155696,6.374995,-1.200000,-1.200000,1.200000,-1.200000,1,1,1,1,2.000000,0.946137,0.983192,0.998120,1.000000
8.890000,0.496272,-0.063955,0.114747,0.924759,-0.035677,-2.067940,3.965953,-4.800000,0.400278,-0.195175,0.095175,0.912811,-0.675742,-0.430191,0.430191,-0.215095,1.120035,-0.981649,3.731480,-4.286204,-1.200000,0.417871,-1.200000,1.200000,1,0,1,1,2.000000,0.959526,1.000000,1.000000,1.000000
8.900000,0.496272,-0.063955,0.114747,0.924759,-0.035677,-2.067940,3.965953,-4.800000,0.393501,-0.199490,0.099490,0.910653,-0.679711,-0.432718,0.432718,-0.216359,1.157891,-0.957550,3.685808,-4.231008,-1.200000,0.276708,-1.200000,1.200000,1,0,1,1,2.000000,0.965998,0.994668,0.995625,0.988989
8.910000,0.488383,-0.091768,0.162387,0.876759,-1.409679,-3.045410,4.800000,-4.800000,0.386684,-0.203829,0.103829,0.908484,-0.683612,-0.435201,0.435201,-0.217601,-0.217572,-2.049903,4.950375,-5.375521,0.354661,1.200000,-1.200000,1.200000,0,1,1,1,2.000000,0.972908,0.989352,0.990463,0.976952
8.920000,0.466646,-0.098649,0.158548,0.920995,-2.793133,0.299305,-1.753217,4.800000,0.379829,-0.208193,0.108193,0.906301,-0.687445,-0.437641,0.437641,-0.218820,-1.671604,1.284667,-1.687311,5.386154,1.200000,-1.200000,1.200000,-1.200000,1,1,1,1,2.000000,0.971612,0.979148,0.994185,0.992420
8.930000,0.466646,-0.098649,0.158548,0.920995,-2.793133,0.299305,-1.753217,4.800000,0.372936,-0.212582,0.112582,0.904107,-0.691209,-0.440037,0.440037,-0.220019,-1.633374,1.309006,-1.733591,5.442208,1.200000,-1.200000,1.200000,-1.200000,1,1,1,1,2.000000,0.962238,0.985478,0.993629,1.000000
8.940000,0.441803,-0.077583,0.121005,0.968995,-2.218598,3.259709,-4.800000,4.800000,0.366005,-0.216994,0.116994,0.901901,-0.694903,-0.442389,0.442389,-0.221195,-1.144704,4.399153,-5.202284,6.698536,1.200000,-1.200000,1.200000,-1.200000,1,1,1,1,2.000000,0.952766,0.992086,0.993458,1.000000
8.950000,0.427972,-0.075038,0.136719,0.924415,-0.727081,-1.135032,3.826644,-4.800000,0.359038,-0.221430,0.121430,0.899683,-0.698529,-0.444697,0.444697,-0.222349,0.316122,0.041624,3.534841,-3.959355,-1.200000,-1.200000,-1.200000,1.200000,1,1,1,1,2.000000,0.946620,1.000000,1.000000,1.000000
8.960000,0.428438,-0.094117,0.184167,0.876415,0.680167,-2.178556,4.800000,-4.800000,0.352035,-0.225888,0.125888,0.897454,-0.702084,-0.446961,0.446961,-0.223480,1.764270,-1.072742,4.935830,-5.102495,-1.200000,0.429774,-1.200000,1.200000,1,0,1,1,2.000000,0.948269,1.000000,0.994843,0.983358
8.970000,0.428438,-0.094117,0.184167,0.876415,0.680167,-2.178556,4.800000,-4.800000,0.344996,-0.230369,0.130369,0.895214,-0.705569,-0.449179,0.449179,-0.224590,1.802947,-1.048120,4.888804,-5.045376,-1.200000,0.287743,-1.200000,1.200000,1,0,1,1,2.000000,0.957832,0.994069,0.998195,0.991075
8.980000,0.427319,-0.104331,0.191084,0.919935,-0.766047,-1.005770,0.137104,4.800000,0.337923,-0.234871,0.134871,0.892963,-0.708984,-0.451353,0.451353,-0.225677,0.389916,0.098285,0.247882,5.699996,-1.200000,-1.200000,-1.200000,-1.200000,1,1,1,1,2.000000,0.967954,0.988145,1.000000,0.997265
8.990000,0.411675,-0.103119,0.178016,0.967935,-2.207463,1.048273,-2.497739,4.800000,0.330817,-0.239395,0.139395,0.890700,-0.712328,-0.453482,0.453482,-0.226741,-1.090843,2.183140,-2.565017,6.957613,1.200000,-1.200000,1.200000,-1.200000,1,1,1,1,2.000000,0.970207,0.988687,1.000000,1.000000
9.000000,0.382187,-0.105341,0.182088,0.930913,-3.534354,-0.391757,0.426107,-4.800000,0.323677,-0.243941,0.143941,0.888428,-0.715600,-0.455565,0.455565,-0.227783,-2.526205,0.756808,0.352015,-3.510079,1.200000,-1.200000,-0.711927,1.200000,1,1,0,1,2.000000,0.964117,1.000000,1.000000,1.000000
9.010000,0.382187,-0.105341,0.182088,0.930913,-3.534354,-0.391757,0.426107,-4.800000,0.316505,-0.248507,0.148507,0.886145,-0.718801,-0.457603,0.457603,-0.228801,-2.487143,0.781676,0.304318,-3.451987,1.200000,-1.200000,-0.183889,1.200000,1,1,0,1,2.000000,0.951383,1.000000,0.999870,0.977361
9.020000,0.355719,-0.125085,0.210838,0.882913,-1.950212,-3.246800,4.800000,-4.800000,0.309301,-0.253093,0.153093,0.883852,-0.721930,-0.459595,0.459595,-0.229797,-0.996196,-2.147166,4.917863,-4.593666,1.200000,1.200000,-1.200000,1.200000,1,1,1,1,2.000000,0.938360,1.000000,0.999684,0.954095
9.030000,0.344555,-0.153346,0.231768,0.922757,-0.425355,-3.327889,2.394306,4.800000,0.302067,-0.257698,0.157698,0.881549,-0.724987,-0.461541,0.461541,-0.230770,0.512075,-2.344587,2.673462,6.060969,-1.200000,1.200000,-1.200000,-1.200000,1,1,1,1,2.000000,0.933608,0.988195,1.000000,0.949356
9.040000,0.349194,-0.168375,0.235972,0.970757,1.199255,-0.006708,-1.179250,4.800000,0.294802,-0.262323,0.162323,0.879236,-0.727971,-0.463441,0.463441,-0.231720,2.199185,0.926475,-0.906202,7.319731,-1.200000,-1.200000,-1.126262,-1.200000,1,1,0,1,2.000000,0.936008,0.976667,1.000000,0.987569
9.050000,0.349194,-0.168375,0.235972,0.970757,1.199255,-0.006708,-1.179250,4.800000,0.287507,-0.266967,0.166967,0.876915,-0.730883,-0.465294,0.465294,-0.232647,2.238568,0.951547,-0.954493,7.378704,-1.200000,-1.200000,-0.594269,-1.200000,1,1,0,1,2.000000,0.947003,0.980990,0.998763,1.000000
9.060000,0.351928,-0.161216,0.234516,0.943012,-0.466611,1.912595,-0.942230,-4.800000,0.280184,-0.271629,0.171629,0.874584,-0.733721,-0.467101,0.467101,-0.233551,0.625827,2.931760,-0.780465,-2.855743,-1.200000,-1.200000,1.200000,1.200000,1,1,1,1,2.000000,0.958636,0.985549,0.997690,1.000000
9.070000,0.351928,-0.161216,0.234516,0.943012,-0.466611,1.912595,-0.942230,-4.800000,0.272833,-0.276309,0.176309,0.872244,-0.736486,-0.468862,0.468862,-0.234431,0.665347,2.956919,-0.829023,-2.796365,-1.200000,-1.200000,1.200000,1.200000,1,1,1,1,2.000000,0.962055,1.000000,0.997059,0.972239
9.080000,0.338931,-0.146971,0.227982,0.895012,-1.953131,1.034108,-0.418593,-4.800000,0.265455,-0.281006,0.181006,0.869895,-0.739178,-0.470575,0.470575,-0.235288,-0.846573,2.174858,-0.419406,-3.936793,1.200000,-1.200000,1.200000,1.200000,1,1,1,1,2.000000,0.965820,1.000000,0.996590,0.944224
9.090000,0.311634,-0.142852,0.218729,0.922053,-3.381679,-0.620236,0.242157,4.800000,0.258050,-0.285720,0.185720,0.867538,-0.741795,-0.472242,0.472242,-0.236121,-2.371966,0.566348,0.100007,6.398983,1.200000,-1.200000,-1.200000,-1.200000,1,1,1,1,2.000000,0.961137,1.000000,0.996591,0.927233
9.100000,0.311634,-0.142852,0.218729,0.922053,-3.381679,-0.620236,0.242157,4.800000,0.250619,-0.290451,0.190451,0.865173,-0.744339,-0.473861,0.473861,-0.236930,-2.332269,0.591620,0.051083,6.458925,1.200000,-1.200000,-1.200000,-1.200000,1,1,1,1,2.000000,0.949162,1.000000,0.996520,0.978392
9.110000,0.286520,-0.164915,0.245315,0.970053,-1.805194,-3.510626,4.626929,4.800000,0.243163,-0.295197,0.195197,0.862800,-0.746808,-0.475433,0.475433,-0.237716,-0.841602,-2.383780,4.652673,7.719042,1.200000,1.200000,-1.200000,-1.200000,1,1,1,1,2.000000,0.936924,1.000000,0.996471,1.000000
9.120000,0.286520,-0.164915,0.245315,0.970053,-1.805194,-3.510626,4.626929,4.800000,0.235683,-0.299959,0.199959,0.860419,-0.749202,-0.476957,0.476957,-0.238478,-0.801807,-2.358446,4.603529,7.779329,1.200000,1.200000,-1.200000,-1.200000,1,1,1,1,2.000000,0.932869,0.986569,0.997070,1.000000
9.130000,0.277620,-0.201102,0.293234,0.958355,-0.112377,-3.692908,4.718554,-4.800000,0.228180,-0.304736,0.204736,0.858030,-0.751521,-0.478433,0.478433,-0.239217,0.886348,-2.696305,5.125093,-2.052657,-1.200000,1.200000,-1.200000,1.200000,1,1,1,1,2.000000,0.928847,0.972982,0.996532,1.000000
9.140000,0.286230,-0.219826,0.321588,0.910355,1.645868,-0.374810,1.313299,-4.800000,0.220653,-0.309528,0.209528,0.855634,-0.753766,-0.479862,0.479862,-0.239931,2.727515,0.553559,1.954034,-3.192049,-1.200000,-1.200000,-1.200000,1.200000,1,1,1,1,1.978990,0.933273,0.959547,1.000000,0.971803
9.150000,0.286230,-0.219826,0.321588,0.910355,1.645868,-0.374810,1.313299,-4.800000,0.213105,-0.314333,0.214333,0.853231,-0.755934,-0.481243,0.481243,-0.240621,2.767427,0.578968,1.904598,-3.131289,-1.200000,-1.200000,-1.200000,1.200000,1,1,1,1,2.000000,0.948024,0.962116,1.000000,0.946140
9.160000,0.292533,-0.194115,0.282788,0.954421,-0.178301,3.695023,-4.800000,4.800000,0.205535,-0.319153,0.219153,0.850822,-0.758028,-0.482575,0.482575,-0.241288,1.014715,4.802787,-4.646224,7.631264,-1.200000,-1.200000,1.200000,-1.200000,1,1,1,1,2.000000,0.963543,0.964877,1.000000,0.920014
9.170000,0.292533,-0.194115,0.282788,0.954421,-0.178301,3.695023,-4.800000,4.800000,0.197944,-0.323985,0.223985,0.848406,-0.760045,-0.483860,0.483860,-0.241930,1.054685,4.828232,-4.695830,7.692309,-1.200000,-1.200000,1.200000,-1.200000,1,1,1,1,2.000000,0.969596,0.991479,0.996428,1.000000
9.180000,0.281643,-0.161115,0.234788,1.002421,-1.802663,2.986852,-4.800000,4.800000,0.190334,-0.328830,0.228830,0.845983,-0.761986,-0.485096,0.485096,-0.242548,-0.584134,4.310521,-5.225514,8.953487,1.200000,-1.200000,1.200000,-1.200000,1,1,1,1,2.000000,0.976098,1.000000,0.993982,1.000000
9.190000,0.255394,-0.161059,0.247176,0.958282,-3.294991,-1.355659,3.354512,-4.800000,0.182705,-0.333686,0.233686,0.843555,-0.763852,-0.486283,0.486283,-0.243142,-2.167695,-0.006239,3.003125,-1.688681,1.200000,-1.200000,-1.200000,1.200000,1,1,1,1,2.000000,0.972539,1.000000,1.000000,1.000000
9.200000,0.255394,-0.161059,0.247176,0.958282,-3.294991,-1.355659,3.354512,-4.800000,0.175057,-0.338555,0.238555,0.841121,-0.765640,-0.487422,0.487422,-0.243711,-2.127669,0.019243,2.953300,-1.627255,1.200000,-1.200000,-1.200000,1.200000,1,1,1,1,2.000000,0.960321,0.999958,0.994724,0.973730
9.210000,0.231983,-0.184780,0.293409,0.910282,-1.567805,-2.761935,4.800000,-4.800000,0.167392,-0.343435,0.243435,0.838681,-0.767353,-0.488512,0.488512,-0.244256,-0.477497,-1.480151,4.811227,-2.765713,1.200000,1.200000,-1.200000,1.200000,1,1,1,1,2.000000,0.947902,1.000000,0.988799,0.947916
9.220000,0.225834,-0.201781,0.302246,0.953221,0.171744,-1.762276,0.354804,4.800000,0.159711,-0.348325,0.248325,0.836236,-0.768988,-0.489553,0.489553,-0.244777,1.271350,-0.540001,0.404463,7.969415,-1.200000,-1.200000,-1.200000,-1.200000,1,1,1,1,2.000000,0.945299,0.990514,0.989069,0.919784
9.230000,0.225834,-0.201781,0.302246,0.953221,0.171744,-1.762276,0.354804,4.800000,0.152013,-0.353226,0.253226,0.833785,-0.770547,-0.490545,0.490545,-0.245273,1.311398,-0.514506,0.354466,8.031168,-1.200000,-1.200000,-1.200000,-1.200000,1,1,1,1,2.000000,0.952289,0.987214,0.989170,1.000000
9.240000,0.237298,-0.201080,0.287090,1.001221,1.931382,1.572761,-3.050928,4.800000,0.144300,-0.358136,0.258136,0.831330,-0.772028,-0.491489,0.491489,-0.245744,3.168404,2.849528,-3.252870,9.293017,-1.200000,-1.200000,1.200000,-1.200000,1,1,1,1,2.000000,0.959762,0.984004,0.989169,1.000000
9.250000,0.246201,-0.199373,0.284997,0.964935,0.064653,-0.128952,-0.085450,-4.800000,0.136572,-0.363055,0.263055,0.828871,-0.773433,-0.492383,0.492383,-0.246191,1.386227,1.181843,-0.358414,-1.152197,-1.200000,-1.200000,1.200000,1.200000,1,1,1,1,2.000000,0.979359,1.000000,0.992454,1.000000
9.260000,0.246201,-0.199373,0.284997,0.964935,0.064653,-0.128952,-0.085450,-4.800000,0.128831,-0.367983,0.267983,0.826406,-0.774760,-0.493227,0.493227,-0.246614,1.426259,1.207328,-0.408540,-1.090173,-1.200000,-1.200000,1.200000,1.200000,1,1,1,1,2.000000,0.988519,1.000000,0.992943,0.978985
9.270000,0.237275,-0.216956,0.307985,0.916935,-1.669805,-3.095892,4.231816,-4.800000,0.121078,-0.372920,0.272920,0.823938,-0.776009,-0.494023,0.494023,-0.247011,-0.312809,-1.822054,4.088445,-2.228072,0.385104,1.200000,-1.200000,1.200000,0,1,1,1,2.000000,0.998229,1.000000,0.993603,0.958763
9.280000,0.210544,-0.254427,0.344852,0.943352,-3.545525,-4.795797,4.715241,4.800000,0.113312,-0.377864,0.277864,0.821466,-0.777181,-0.494769,0.494769,-0.247384,-2.282180,-3.683847,4.890356,8.094523,1.200000,1.200000,-1.200000,-1.200000,1,1,1,1,1.988995,0.996106,0.988395,0.990672,0.930111
9.290000,0.178009,-0.283848,0.373301,0.991352,-2.975273,-1.419998,1.350817,4.800000,0.105534,-0.382815,0.282815,0.818991,-0.778276,-0.495466,0.495466,-0.247733,-1.834622,-0.429697,1.760210,9.356761,1.200000,-1.200000,-1.200000,-1.200000,1,1,1,1,2.000000,0.981690,0.967914,0.994954,1.000000
