t,q1,q2,q3,q4,dq1,dq2,dq3,dq4,q1_des,q2_des,q3_des,q4_des,dq1_des,dq2_des,dq3_des,dq4_des,tau1,tau2,tau3,tau4
0.910000,0.490671,0.567643,-0.302455,0.231520,1.580194,-1.372670,-0.693295,4.800000,0.620075,-0.105248,-0.094752,1.500000,0.482035,0.306873,-0.306873,0.000000,0.044307,-0.820000,-0.387718,0.430389
0.920000,0.490671,0.567643,-0.302455,0.231520,1.580194,-1.372670,-0.693295,4.800000,0.624864,-0.102199,-0.097801,1.500000,0.475810,0.302910,-0.302910,0.000000,0.060523,-0.820000,-0.386542,0.430589
0.930000,0.490671,0.567643,-0.302455,0.231520,1.580194,-1.372670,-0.693295,4.800000,0.629591,-0.099190,-0.100810,1.500000,0.469538,0.298917,-0.298917,0.000000,0.076477,-0.820000,-0.385385,0.430786
0.940000,0.506250,0.553854,-0.309153,0.279520,1.540107,-1.383972,-0.651416,4.800000,0.634255,-0.096221,-0.103779,1.500000,0.463218,0.294894,-0.294894,0.000000,0.045017,-0.820000,-0.383561,0.406160
0.950000,0.506250,0.553854,-0.309153,0.279520,1.540107,-1.383972,-0.651416,4.800000,0.638855,-0.093292,-0.106708,1.500000,0.456853,0.290842,-0.290842,0.000000,0.060331,-0.820000,-0.382447,0.406334
0.960000,0.506250,0.553854,-0.309153,0.279520,1.540107,-1.383972,-0.651416,4.800000,0.643392,-0.090404,-0.109596,1.500000,0.450442,0.286760,-0.286760,0.000000,0.075381,-0.820000,-0.381353,0.406505
0.970000,0.521446,0.539941,-0.315434,0.327520,1.503262,-1.397061,-0.609853,4.800000,0.647864,-0.087557,-0.112443,1.500000,0.443985,0.282650,-0.282650,0.000000,0.043596,-0.820000,-0.379398,0.381718
0.980000,0.521446,0.539941,-0.315434,0.327520,1.503262,-1.397061,-0.609853,4.800000,0.652271,-0.084751,-0.115249,1.500000,0.437484,0.278511,-0.278511,0.000000,0.057997,-0.820000,-0.378349,0.381867
0.990000,0.521446,0.539941,-0.315434,0.327520,1.503262,-1.397061,-0.609853,4.800000,0.656613,-0.081987,-0.118013,1.500000,0.430940,0.274345,-0.274345,0.000000,0.072130,-0.820000,-0.377319,0.382012
1.000000,0.536285,0.525856,-0.320920,0.373880,1.468605,-1.414294,-0.528865,4.613708,0.660890,-0.079265,-0.120735,1.500000,0.424352,0.270151,-0.270151,0.000000,0.040470,-0.820000,-0.362470,0.373712
1.010000,0.536285,0.525856,-0.320920,0.373880,1.468605,-1.414294,-0.528865,4.613708,0.665100,-0.076584,-0.123416,1.500000,0.417722,0.265930,-0.265930,0.000000,0.053949,-0.820000,-0.361486,0.373837
1.020000,0.536285,0.525856,-0.320920,0.373880,1.468605,-1.414294,-0.528865,4.613708,0.669244,-0.073946,-0.126054,1.500000,0.411051,0.261683,-0.261683,0.000000,0.067159,-0.820000,-0.360522,0.373960
1.030000,0.550781,0.511582,-0.325510,0.417871,1.434356,-1.432814,-0.441418,4.369753,0.673321,-0.071351,-0.128649,1.500000,0.404338,0.257409,-0.257409,0.000000,0.036371,-0.820000,-0.339020,0.372568
1.040000,0.550781,0.511582,-0.325510,0.417871,1.434356,-1.432814,-0.441418,4.369753,0.677331,-0.068798,-0.131202,1.500000,0.397584,0.253110,-0.253110,0.000000,0.048923,-0.820000,-0.338102,0.372672
1.050000,0.564878,0.497009,-0.329231,0.460577,1.390017,-1.472654,-0.339447,4.260562,0.681273,-0.066288,-0.133712,1.500000,0.390791,0.248786,-0.248786,0.000000,0.023031,-0.820000,-0.330042,0.358136
1.060000,0.564878,0.497009,-0.329231,0.460577,1.390017,-1.472654,-0.339447,4.260562,0.685146,-0.063822,-0.136178,1.500000,0.383959,0.244436,-0.244436,0.000000,0.034922,-0.820000,-0.329173,0.358222
1.070000,0.564878,0.497009,-0.329231,0.460577,1.390017,-1.472654,-0.339447,4.260562,0.688952,-0.061400,-0.138600,1.500000,0.377089,0.240062,-0.240062,0.000000,0.046544,-0.820000,-0.328323,0.358306
