t,q1,q2,q3,q4,x,y,z,phi,x_des,y_des,z_des,phi_des,xdot,ydot,zdot,phidot,xdot_des,ydot_des,zdot_des,phidot_des,tau1,tau2,tau3,tau4
11.700000,-0.148253,-0.254746,0.381639,0.645112,0.214013,-0.030170,0.102830,0.772005,0.186412,-0.048118,0.100000,0.785398,-0.053835,-0.028652,0.019175,-0.026831,-0.048118,0.013588,0.000000,0.000000,-0.012993,-0.344558,-0.320760,-0.039615
11.710000,-0.149994,-0.258931,0.384144,0.646530,0.213471,-0.030448,0.103022,0.771743,0.185931,-0.047980,0.100000,0.785398,-0.054408,-0.027102,0.019162,-0.026690,-0.047980,0.014069,0.000000,0.000000,-0.012854,-0.341093,-0.320545,-0.039498
11.720000,-0.149994,-0.258931,0.384144,0.646530,0.213471,-0.030448,0.103022,0.771743,0.185452,-0.047837,0.100000,0.785398,-0.054408,-0.027102,0.019162,-0.026690,-0.047837,0.014548,0.000000,0.000000,-0.012417,-0.342638,-0.320469,-0.039431
11.730000,-0.151673,-0.263168,0.386681,0.647971,0.212924,-0.030711,0.103213,0.771484,0.184975,-0.047689,0.100000,0.785398,-0.054892,-0.025600,0.019087,-0.026393,-0.047689,0.015025,0.000000,0.000000,-0.012264,-0.339300,-0.320306,-0.039332
11.740000,-0.151673,-0.263168,0.386681,0.647971,0.212924,-0.030711,0.103213,0.771484,0.184499,-0.047536,0.100000,0.785398,-0.054892,-0.025600,0.019087,-0.026393,-0.047536,0.015501,0.000000,0.000000,-0.011811,-0.340836,-0.320233,-0.039266
11.750000,-0.153287,-0.267463,0.389256,0.649432,0.212371,-0.030957,0.103403,0.771225,0.184024,-0.047379,0.100000,0.785398,-0.055539,-0.023912,0.019065,-0.026468,-0.047379,0.015976,0.000000,0.000000,-0.011763,-0.337136,-0.320047,-0.039137
11.760000,-0.153287,-0.267463,0.389256,0.649432,0.212371,-0.030957,0.103403,0.771225,0.183551,-0.047217,0.100000,0.785398,-0.055539,-0.023912,0.019065,-0.026468,-0.047217,0.016449,0.000000,0.000000,-0.011295,-0.338661,-0.319980,-0.039071
11.770000,-0.153287,-0.267463,0.389256,0.649432,0.212371,-0.030957,0.103403,0.771225,0.183080,-0.047050,0.100000,0.785398,-0.055539,-0.023912,0.019065,-0.026468,-0.047050,0.016920,0.000000,0.000000,-0.010819,-0.340178,-0.319913,-0.039006
11.780000,-0.154832,-0.271822,0.391872,0.650914,0.211813,-0.031187,0.103593,0.770964,0.182610,-0.046878,0.100000,0.785398,-0.056082,-0.022266,0.019057,-0.026671,-0.046878,0.017390,0.000000,0.000000,-0.010757,-0.336490,-0.319714,-0.038859
11.790000,-0.154832,-0.271822,0.391872,0.650914,0.211813,-0.031187,0.103593,0.770964,0.182142,-0.046702,0.100000,0.785398,-0.056082,-0.022266,0.019057,-0.026671,-0.046702,0.017858,0.000000,0.000000,-0.010266,-0.337995,-0.319651,-0.038794
11.800000,-0.156305,-0.276247,0.394529,0.652421,0.211248,-0.031400,0.103784,0.770702,0.181676,-0.046521,0.100000,0.785398,-0.056740,-0.020469,0.019087,-0.026923,-0.046521,0.018324,0.000000,0.000000,-0.010293,-0.334042,-0.319429,-0.038648
11.810000,-0.156305,-0.276247,0.394529,0.652421,0.211248,-0.031400,0.103784,0.770702,0.181212,-0.046336,0.100000,0.785398,-0.056740,-0.020469,0.019087,-0.026923,-0.046336,0.018788,0.000000,0.000000,-0.009787,-0.335536,-0.319371,-0.038584
11.820000,-0.156305,-0.276247,0.394529,0.652421,0.211248,-0.031400,0.103784,0.770702,0.180749,-0.046146,0.100000,0.785398,-0.056740,-0.020469,0.019087,-0.026923,-0.046146,0.019251,0.000000,0.000000,-0.009272,-0.337020,-0.319314,-0.038520
11.830000,-0.157705,-0.280737,0.397223,0.653953,0.210678,-0.031595,0.103974,0.770439,0.180289,-0.045951,0.100000,0.785398,-0.057267,-0.018763,0.019086,-0.026995,-0.045951,0.019711,0.000000,0.000000,-0.009260,-0.333195,-0.319112,-0.038389
11.840000,-0.157705,-0.280737,0.397223,0.653953,0.210678,-0.031595,0.103974,0.770439,0.179830,-0.045751,0.100000,0.785398,-0.057267,-0.018763,0.019086,-0.026995,-0.045751,0.020170,0.000000,0.000000,-0.008731,-0.334666,-0.319059,-0.038326
11.850000,-0.159034,-0.285280,0.399946,0.655510,0.210103,-0.031773,0.104164,0.770177,0.179374,-0.045547,0.100000,0.785398,-0.057665,-0.017165,0.019020,-0.026844,-0.045547,0.020626,0.000000,0.000000,-0.008675,-0.331028,-0.318907,-0.038217
11.860000,-0.159034,-0.285280,0.399946,0.655510,0.210103,-0.031773,0.104164,0.770177,0.178919,-0.045339,0.100000,0.785398,-0.057665,-0.017165,0.019020,-0.026844,-0.045339,0.021081,0.000000,0.000000,-0.008130,-0.332486,-0.318859,-0.038155
11.870000,-0.160290,-0.289877,0.402702,0.657089,0.209523,-0.031935,0.104354,0.769914,0.178467,-0.045126,0.100000,0.785398,-0.058171,-0.015390,0.018984,-0.026982,-0.045126,0.021533,0.000000,0.000000,-0.008181,-0.328571,-0.318695,-0.038022
11.880000,-0.160290,-0.289877,0.402702,0.657089,0.209523,-0.031935,0.104354,0.769914,0.178017,-0.044908,0.100000,0.785398,-0.058171,-0.015390,0.018984,-0.026982,-0.044908,0.021983,0.000000,0.000000,-0.007622,-0.330015,-0.318651,-0.037961
11.890000,-0.160290,-0.289877,0.402702,0.657089,0.209523,-0.031935,0.104354,0.769914,0.177569,-0.044686,0.100000,0.785398,-0.058171,-0.015390,0.018984,-0.026982,-0.044686,0.022431,0.000000,0.000000,-0.007055,-0.331449,-0.318608,-0.037900
11.900000,-0.161472,-0.294529,0.405488,0.658690,0.208939,-0.032079,0.104543,0.769649,0.177123,-0.044460,0.100000,0.785398,-0.058559,-0.013691,0.018941,-0.027201,-0.044460,0.022877,0.000000,0.000000,-0.007074,-0.327595,-0.318449,-0.037756
11.910000,-0.161472,-0.294529,0.405488,0.658690,0.208939,-0.032079,0.104543,0.769649,0.176680,-0.044229,0.100000,0.785398,-0.058559,-0.013691,0.018941,-0.027201,-0.044229,0.023320,0.000000,0.000000,-0.006493,-0.329013,-0.318410,-0.037696
11.920000,-0.162574,-0.299239,0.408307,0.660315,0.208350,-0.032206,0.104732,0.769382,0.176239,-0.043993,0.100000,0.785398,-0.059040,-0.011833,0.018923,-0.027439,-0.043993,0.023761,0.000000,0.000000,-0.006611,-0.324937,-0.318237,-0.037554
11.930000,-0.162574,-0.299239,0.408307,0.660315,0.208350,-0.032206,0.104732,0.769382,0.175800,-0.043753,0.100000,0.785398,-0.059040,-0.011833,0.018923,-0.027439,-0.043753,0.024200,0.000000,0.000000,-0.006015,-0.326340,-0.318203,-0.037495
11.940000,-0.162574,-0.299239,0.408307,0.660315,0.208350,-0.032206,0.104732,0.769382,0.175364,-0.043509,0.100000,0.785398,-0.059040,-0.011833,0.018923,-0.027439,-0.043509,0.024636,0.000000,0.000000,-0.005412,-0.327732,-0.318169,-0.037436
11.950000,-0.163597,-0.304003,0.411154,0.661964,0.207758,-0.032314,0.104921,0.769115,0.174930,-0.043261,0.100000,0.785398,-0.059397,-0.010090,0.018865,-0.027468,-0.043261,0.025070,0.000000,0.000000,-0.005479,-0.323797,-0.318025,-0.037314
11.960000,-0.163597,-0.304003,0.411154,0.661964,0.207758,-0.032314,0.104921,0.769115,0.174498,-0.043008,0.100000,0.785398,-0.059397,-0.010090,0.018865,-0.027468,-0.043008,0.025502,0.000000,0.000000,-0.004862,-0.325173,-0.317996,-0.037256
11.970000,-0.164538,-0.308820,0.414029,0.663638,0.207161,-0.032404,0.105109,0.768846,0.174070,-0.042751,0.100000,0.785398,-0.059811,-0.008203,0.018826,-0.027649,-0.042751,0.025930,0.000000,0.000000,-0.005020,-0.321045,-0.317842,-0.037122
11.980000,-0.164538,-0.308820,0.414029,0.663638,0.207161,-0.032404,0.105109,0.768846,0.173643,-0.042489,0.100000,0.785398,-0.059811,-0.008203,0.018826,-0.027649,-0.042489,0.026357,0.000000,0.000000,-0.004390,-0.322402,-0.317817,-0.037065
11.990000,-0.165397,-0.313688,0.416929,0.665334,0.206561,-0.032477,0.105296,0.768576,0.173220,-0.042223,0.100000,0.785398,-0.060086,-0.006453,0.018757,-0.027821,-0.042223,0.026780,0.000000,0.000000,-0.004493,-0.318409,-0.317682,-0.036927
12.000000,-0.165397,-0.313688,0.416929,0.665334,0.206561,-0.032477,0.105296,0.768576,0.172799,-0.041954,0.100000,0.785398,-0.060086,-0.006453,0.018757,-0.027821,-0.041954,0.027201,0.000000,0.000000,-0.003849,-0.319749,-0.317661,-0.036871
12.010000,-0.165397,-0.313688,0.416929,0.665334,0.206561,-0.032477,0.105296,0.768576,0.172381,-0.041679,0.100000,0.785398,-0.060086,-0.006453,0.018757,-0.027821,-0.041679,0.027619,0.000000,0.000000,-0.003198,-0.321077,-0.317641,-0.036816
12.020000,-0.166179,-0.318594,0.419847,0.667053,0.205959,-0.032532,0.105483,0.768306,0.171965,-0.041401,0.100000,0.785398,-0.060258,-0.004847,0.018610,-0.027603,-0.041401,0.028035,0.000000,0.000000,-0.003231,-0.317289,-0.317574,-0.036720
12.030000,-0.166179,-0.318594,0.419847,0.667053,0.205959,-0.032532,0.105483,0.768306,0.171553,-0.041119,0.100000,0.785398,-0.060258,-0.004847,0.018610,-0.027603,-0.041119,0.028447,0.000000,0.000000,-0.002567,-0.318598,-0.317557,-0.036666
12.040000,-0.166881,-0.323538,0.422782,0.668793,0.205355,-0.032570,0.105668,0.768038,0.171143,-0.040832,0.100000,0.785398,-0.060520,-0.003030,0.018477,-0.027482,-0.040832,0.028857,0.000000,0.000000,-0.002728,-0.314593,-0.317486,-0.036568
12.050000,-0.166881,-0.323538,0.422782,0.668793,0.205355,-0.032570,0.105668,0.768038,0.170736,-0.040542,0.100000,0.785398,-0.060520,-0.003030,0.018477,-0.027482,-0.040542,0.029264,0.000000,0.000000,-0.002051,-0.315882,-0.317473,-0.036515
12.060000,-0.167500,-0.328520,0.425736,0.670553,0.204749,-0.032591,0.105851,0.767769,0.170332,-0.040247,0.100000,0.785398,-0.060669,-0.001313,0.018342,-0.027558,-0.040247,0.029668,0.000000,0.000000,-0.002177,-0.311934,-0.317401,-0.036393
12.070000,-0.167500,-0.328520,0.425736,0.670553,0.204749,-0.032591,0.105851,0.767769,0.169931,-0.039948,0.100000,0.785398,-0.060669,-0.001313,0.018342,-0.027558,-0.039948,0.030069,0.000000,0.000000,-0.001487,-0.313202,-0.317393,-0.036340
12.080000,-0.168040,-0.333532,0.428702,0.672331,0.204142,-0.032595,0.106033,0.767501,0.169533,-0.039646,0.100000,0.785398,-0.060730,0.000274,0.018159,-0.027400,-0.039646,0.030467,0.000000,0.000000,-0.001556,-0.309403,-0.317360,-0.036243
12.090000,-0.168040,-0.333532,0.428702,0.672331,0.204142,-0.032595,0.106033,0.767501,0.169138,-0.039339,0.100000,0.785398,-0.060730,0.000274,0.018159,-0.027400,-0.039339,0.030862,0.000000,0.000000,-0.000854,-0.310650,-0.317355,-0.036192
12.100000,-0.168040,-0.333532,0.428702,0.672331,0.204142,-0.032595,0.106033,0.767501,0.168746,-0.039028,0.100000,0.785398,-0.060730,0.000274,0.018159,-0.027400,-0.039028,0.031254,0.000000,0.000000,-0.000144,-0.311884,-0.317350,-0.036141
12.110000,-0.168506,-0.338564,0.431674,0.674128,0.203534,-0.032584,0.106213,0.767237,0.168358,-0.038714,0.100000,0.785398,-0.060745,0.001777,0.017909,-0.026838,-0.038714,0.031642,0.000000,0.000000,-0.000174,-0.308224,-0.317379,-0.036090
12.120000,-0.168506,-0.338564,0.431674,0.674128,0.203534,-0.032584,0.106213,0.767237,0.167972,-0.038396,0.100000,0.785398,-0.060745,0.001777,0.017909,-0.026838,-0.038396,0.032028,0.000000,0.000000,0.000547,-0.309436,-0.317378,-0.036041
12.130000,-0.168890,-0.343622,0.434657,0.675942,0.202926,-0.032556,0.106391,0.766977,0.167590,-0.038073,0.100000,0.785398,-0.060845,0.003561,0.017714,-0.026679,-0.038073,0.032410,0.000000,0.000000,0.000348,-0.305479,-0.317367,-0.035956
12.140000,-0.168890,-0.343622,0.434657,0.675942,0.202926,-0.032556,0.106391,0.766977,0.167211,-0.037747,0.100000,0.785398,-0.060845,0.003561,0.017714,-0.026679,-0.037747,0.032789,0.000000,0.000000,0.001081,-0.306668,-0.317370,-0.035907
12.150000,-0.168890,-0.343622,0.434657,0.675942,0.202926,-0.032556,0.106391,0.766977,0.166835,-0.037418,0.100000,0.785398,-0.060845,0.003561,0.017714,-0.026679,-0.037418,0.033165,0.000000,0.000000,0.001821,-0.307843,-0.317373,-0.035859
12.160000,-0.169189,-0.348707,0.437651,0.677771,0.202318,-0.032510,0.106567,0.766715,0.166462,-0.037084,0.100000,0.785398,-0.060847,0.005260,0.017547,-0.026874,-0.037084,0.033538,0.000000,0.000000,0.001653,-0.303868,-0.317340,-0.035733
12.170000,-0.169189,-0.348707,0.437651,0.677771,0.202318,-0.032510,0.106567,0.766715,0.166093,-0.036747,0.100000,0.785398,-0.060847,0.005260,0.017547,-0.026874,-0.036747,0.033907,0.000000,0.000000,0.002404,-0.305019,-0.317346,-0.035687
12.180000,-0.169406,-0.353812,0.440650,0.679616,0.201709,-0.032449,0.106741,0.766454,0.165727,-0.036406,0.100000,0.785398,-0.060793,0.006825,0.017327,-0.026640,-0.036406,0.034273,0.000000,0.000000,0.002297,-0.301199,-0.317356,-0.035606
12.190000,-0.169406,-0.353812,0.440650,0.679616,0.201709,-0.032449,0.106741,0.766454,0.165365,-0.036061,0.100000,0.785398,-0.060793,0.006825,0.017327,-0.026640,-0.036061,0.034635,0.000000,0.000000,0.003059,-0.302325,-0.317365,-0.035561
12.200000,-0.169536,-0.358937,0.443655,0.681480,0.201101,-0.032370,0.106913,0.766197,0.165006,-0.035713,0.100000,0.785398,-0.060825,0.008640,0.017111,-0.026258,-0.035713,0.034994,0.000000,0.000000,0.002800,-0.298337,-0.317374,-0.035505
12.210000,-0.169536,-0.358937,0.443655,0.681480,0.201101,-0.032370,0.106913,0.766197,0.164651,-0.035362,0.100000,0.785398,-0.060825,0.008640,0.017111,-0.026258,-0.035362,0.035349,0.000000,0.000000,0.003573,-0.299438,-0.317386,-0.035461
12.220000,-0.169536,-0.358937,0.443655,0.681480,0.201101,-0.032370,0.106913,0.766197,0.164299,-0.035006,0.100000,0.785398,-0.060825,0.008640,0.017111,-0.026258,-0.035006,0.035701,0.000000,0.000000,0.004352,-0.300524,-0.317398,-0.035417
12.230000,-0.169578,-0.364084,0.446665,0.683361,0.200493,-0.032274,0.107082,0.765942,0.163951,-0.034648,0.100000,0.785398,-0.060757,0.010334,0.016894,-0.026098,-0.034648,0.036049,0.000000,0.000000,0.004144,-0.296579,-0.317410,-0.035338
12.240000,-0.169578,-0.364084,0.446665,0.683361,0.200493,-0.032274,0.107082,0.765942,0.163606,-0.034285,0.100000,0.785398,-0.060757,0.010334,0.016894,-0.026098,-0.034285,0.036394,0.000000,0.000000,0.004934,-0.297638,-0.317425,-0.035295
12.250000,-0.169578,-0.364084,0.446665,0.683361,0.200493,-0.032274,0.107082,0.765942,0.163265,-0.033920,0.100000,0.785398,-0.060757,0.010334,0.016894,-0.026098,-0.033920,0.036735,0.000000,0.000000,0.005729,-0.298683,-0.317440,-0.035253
12.260000,-0.169525,-0.369252,0.449682,0.685256,0.199886,-0.032160,0.107250,0.765687,0.162928,-0.033551,0.100000,0.785398,-0.060707,0.012219,0.016721,-0.026284,-0.033551,0.037072,0.000000,0.000000,0.005398,-0.294525,-0.317417,-0.035140
12.270000,-0.169525,-0.369252,0.449682,0.685256,0.199886,-0.032160,0.107250,0.765687,0.162594,-0.033178,0.100000,0.785398,-0.060707,0.012219,0.016721,-0.026284,-0.033178,0.037406,0.000000,0.000000,0.006204,-0.295542,-0.317434,-0.035099
12.280000,-0.169369,-0.374446,0.452707,0.687168,0.199279,-0.032026,0.107416,0.765429,0.162264,-0.032803,0.100000,0.785398,-0.060679,0.014288,0.016579,-0.026519,-0.032803,0.037736,0.000000,0.000000,0.005748,-0.291229,-0.317380,-0.034983
12.290000,-0.169369,-0.374446,0.452707,0.687168,0.199279,-0.032026,0.107416,0.765429,0.161938,-0.032424,0.100000,0.785398,-0.060679,0.014288,0.016579,-0.026519,-0.032424,0.038062,0.000000,0.000000,0.006564,-0.292218,-0.317400,-0.034943
12.300000,-0.169111,-0.379661,0.455734,0.689100,0.198672,-0.031873,0.107580,0.765174,0.161616,-0.032041,0.100000,0.785398,-0.060563,0.016087,0.016362,-0.026201,-0.032041,0.038384,0.000000,0.000000,0.006238,-0.288155,-0.317407,-0.034885
12.310000,-0.169111,-0.379661,0.455734,0.689100,0.198672,-0.031873,0.107580,0.765174,0.161297,-0.031656,0.100000,0.785398,-0.060563,0.016087,0.016362,-0.026201,-0.031656,0.038703,0.000000,0.000000,0.007063,-0.289115,-0.317429,-0.034847
12.320000,-0.169111,-0.379661,0.455734,0.689100,0.198672,-0.031873,0.107580,0.765174,0.160983,-0.031267,0.100000,0.785398,-0.060563,0.016087,0.016362,-0.026201,-0.031267,0.039017,0.000000,0.000000,0.007894,-0.290058,-0.317451,-0.034809
12.330000,-0.168764,-0.384882,0.458757,0.691049,0.198068,-0.031703,0.107742,0.764924,0.160672,-0.030876,0.100000,0.785398,-0.060367,0.017619,0.016042,-0.025359,-0.030876,0.039328,0.000000,0.000000,0.007706,-0.286264,-0.317551,-0.034811
12.340000,-0.168764,-0.384882,0.458757,0.691049,0.198068,-0.031703,0.107742,0.764924,0.160365,-0.030481,0.100000,0.785398,-0.060367,0.017619,0.016042,-0.025359,-0.030481,0.039635,0.000000,0.000000,0.008545,-0.287178,-0.317574,-0.034775
12.350000,-0.168326,-0.390106,0.461775,0.693011,0.197465,-0.031517,0.107900,0.764680,0.160062,-0.030083,0.100000,0.785398,-0.060165,0.019371,0.015743,-0.024916,-0.030083,0.039938,0.000000,0.000000,0.008211,-0.283236,-0.317660,-0.034741
12.360000,-0.168326,-0.390106,0.461775,0.693011,0.197465,-0.031517,0.107900,0.764680,0.159763,-0.029682,0.100000,0.785398,-0.060165,0.019371,0.015743,-0.024916,-0.029682,0.040237,0.000000,0.000000,0.009060,-0.284119,-0.317685,-0.034706
12.370000,-0.167795,-0.395332,0.464789,0.694980,0.196865,-0.031314,0.108056,0.764437,0.159469,-0.029278,0.100000,0.785398,-0.059870,0.020978,0.015452,-0.024771,-0.029278,0.040531,0.000000,0.000000,0.008784,-0.280223,-0.317764,-0.034639
12.380000,-0.167795,-0.395332,0.464789,0.694980,0.196865,-0.031314,0.108056,0.764437,0.159178,-0.028871,0.100000,0.785398,-0.059870,0.020978,0.015452,-0.024771,-0.028871,0.040822,0.000000,0.000000,0.009641,-0.281074,-0.317791,-0.034605
12.390000,-0.167795,-0.395332,0.464789,0.694980,0.196865,-0.031314,0.108056,0.764437,0.158891,-0.028462,0.100000,0.785398,-0.059870,0.020978,0.015452,-0.024771,-0.028462,0.041109,0.000000,0.000000,0.010503,-0.281908,-0.317817,-0.034573
12.400000,-0.167178,-0.400551,0.467792,0.696958,0.196268,-0.031096,0.108208,0.764199,0.158609,-0.028049,0.100000,0.785398,-0.059544,0.022415,0.015098,-0.024090,-0.028049,0.041391,0.000000,0.000000,0.010312,-0.278181,-0.317953,-0.034567
12.410000,-0.167178,-0.400551,0.467792,0.696958,0.196268,-0.031096,0.108208,0.764199,0.158330,-0.027634,0.100000,0.785398,-0.059544,0.022415,0.015098,-0.024090,-0.027634,0.041670,0.000000,0.000000,0.011182,-0.278982,-0.317981,-0.034535
12.420000,-0.166470,-0.405763,0.470785,0.698947,0.195674,-0.030862,0.108357,0.763970,0.158056,-0.027216,0.100000,0.785398,-0.059256,0.024137,0.014736,-0.023204,-0.027216,0.041944,0.000000,0.000000,0.010812,-0.275170,-0.318122,-0.034561
12.430000,-0.166470,-0.405763,0.470785,0.698947,0.195674,-0.030862,0.108357,0.763970,0.157786,-0.026795,0.100000,0.785398,-0.059256,0.024137,0.014736,-0.023204,-0.026795,0.042214,0.000000,0.000000,0.011690,-0.275938,-0.318151,-0.034531
12.440000,-0.165666,-0.410965,0.473768,0.700944,0.195084,-0.030611,0.108502,0.763747,0.157520,-0.026372,0.100000,0.785398,-0.058886,0.025717,0.014382,-0.022624,-0.026372,0.042480,0.000000,0.000000,0.011376,-0.272169,-0.318289,-0.034526
12.450000,-0.165666,-0.410965,0.473768,0.700944,0.195084,-0.030611,0.108502,0.763747,0.157259,-0.025945,0.100000,0.785398,-0.058886,0.025717,0.014382,-0.022624,-0.025945,0.042741,0.000000,0.000000,0.012262,-0.272903,-0.318318,-0.034498
12.460000,-0.164775,-0.416152,0.476736,0.702945,0.194498,-0.030346,0.108644,0.763528,0.157001,-0.025517,0.100000,0.785398,-0.058457,0.027108,0.014009,-0.022061,-0.025517,0.042999,0.000000,0.000000,0.012035,-0.269235,-0.318475,-0.034493
12.470000,-0.164775,-0.416152,0.476736,0.702945,0.194498,-0.030346,0.108644,0.763528,0.156748,-0.025085,0.100000,0.785398,-0.058457,0.027108,0.014009,-0.022061,-0.025085,0.043252,0.000000,0.000000,0.012928,-0.269934,-0.318505,-0.034465
12.480000,-0.164775,-0.416152,0.476736,0.702945,0.194498,-0.030346,0.108644,0.763528,0.156500,-0.024652,0.100000,0.785398,-0.058457,0.027108,0.014009,-0.022061,-0.024652,0.043500,0.000000,0.000000,0.013825,-0.270616,-0.318535,-0.034439
12.490000,-0.163803,-0.421317,0.479687,0.704949,0.193915,-0.030068,0.108781,0.763319,0.156255,-0.024215,0.100000,0.785398,-0.058018,0.028383,0.013580,-0.021024,-0.024215,0.043745,0.000000,0.000000,0.013654,-0.267082,-0.318745,-0.034492
12.500000,-0.163803,-0.421317,0.479687,0.704949,0.193915,-0.030068,0.108781,0.763319,0.156015,-0.023777,0.100000,0.785398,-0.058018,0.028383,0.013580,-0.021024,-0.023777,0.043985,0.000000,0.000000,0.014558,-0.267729,-0.318775,-0.034467
12.510000,-0.162741,-0.426459,0.482620,0.706959,0.193338,-0.029774,0.108914,0.763120,0.155780,-0.023336,0.100000,0.785398,-0.057587,0.030014,0.013167,-0.020050,-0.023336,0.044220,0.000000,0.000000,0.014163,-0.264074,-0.318969,-0.034523
12.520000,-0.162741,-0.426459,0.482620,0.706959,0.193338,-0.029774,0.108914,0.763120,0.155549,-0.022892,0.100000,0.785398,-0.057587,0.030014,0.013167,-0.020050,-0.022892,0.044451,0.000000,0.000000,0.015073,-0.264684,-0.318998,-0.034499
12.530000,-0.161584,-0.431579,0.485538,0.708969,0.192765,-0.029466,0.109044,0.762927,0.155322,-0.022447,0.100000,0.785398,-0.057091,0.031526,0.012775,-0.019422,-0.022447,0.044678,0.000000,0.000000,0.014721,-0.261041,-0.319176,-0.034520
12.540000,-0.161584,-0.431579,0.485538,0.708969,0.192765,-0.029466,0.109044,0.762927,0.155100,-0.021999,0.100000,0.785398,-0.057091,0.031526,0.012775,-0.019422,-0.021999,0.044900,0.000000,0.000000,0.015637,-0.261614,-0.319205,-0.034498
12.550000,-0.160338,-0.436671,0.488436,0.710978,0.192197,-0.029143,0.109169,0.762742,0.154882,-0.021549,0.100000,0.785398,-0.056566,0.032850,0.012358,-0.018621,-0.021549,0.045118,0.000000,0.000000,0.015374,-0.258084,-0.319409,-0.034541
12.560000,-0.160338,-0.436671,0.488436,0.710978,0.192197,-0.029143,0.109169,0.762742,0.154669,-0.021097,0.100000,0.785398,-0.056566,0.032850,0.012358,-0.018621,-0.021097,0.045331,0.000000,0.000000,0.016296,-0.258620,-0.319438,-0.034521
12.570000,-0.160338,-0.436671,0.488436,0.710978,0.192197,-0.029143,0.109169,0.762742,0.154460,-0.020642,0.100000,0.785398,-0.056566,0.032850,0.012358,-0.018621,-0.020642,0.045540,0.000000,0.000000,0.017220,-0.259136,-0.319466,-0.034501
12.580000,-0.159011,-0.441730,0.491311,0.712987,0.191634,-0.028807,0.109290,0.762568,0.154256,-0.020186,0.100000,0.785398,-0.056040,0.034050,0.011882,-0.017303,-0.020186,0.045744,0.000000,0.000000,0.017017,-0.255748,-0.319724,-0.034608
12.590000,-0.159011,-0.441730,0.491311,0.712987,0.191634,-0.028807,0.109290,0.762568,0.154056,-0.019727,0.100000,0.785398,-0.056040,0.034050,0.011882,-0.017303,-0.019727,0.045944,0.000000,0.000000,0.017946,-0.256226,-0.319752,-0.034590
