t,q1,q2,q3,q4,x,y,z,phi,x_des,y_des,z_des,phi_des,tau1,tau2,tau3,tau4
1.560000,0.122657,-0.161392,0.591304,-0.186881,0.248344,0.029135,0.124690,0.243031,0.207172,0.046298,0.095068,0.720798,0.020016,-0.363541,-0.339485,0.169966
1.570000,0.124878,-0.172109,0.586877,-0.164420,0.247434,0.029554,0.125535,0.250348,0.206753,0.046514,0.095356,0.724569,0.019718,-0.353665,-0.341319,0.166730
1.580000,0.124878,-0.172109,0.586877,-0.164420,0.247434,0.029554,0.125535,0.250348,0.206348,0.046723,0.095634,0.728214,0.019666,-0.354016,-0.341798,0.167484
1.590000,0.127071,-0.182141,0.582311,-0.142497,0.246555,0.029967,0.126314,0.257672,0.205957,0.046925,0.095903,0.731735,0.019392,-0.345185,-0.343747,0.163706
1.600000,0.129233,-0.191513,0.577580,-0.120841,0.245699,0.030371,0.127008,0.265226,0.205580,0.047120,0.096162,0.735130,0.019113,-0.336476,-0.345846,0.157443
1.610000,0.129233,-0.191513,0.577580,-0.120841,0.245699,0.030371,0.127008,0.265226,0.205217,0.047307,0.096412,0.738400,0.019026,-0.336443,-0.346125,0.158015
1.620000,0.131361,-0.200246,0.572716,-0.099502,0.244869,0.030767,0.127622,0.272968,0.204868,0.047487,0.096652,0.741546,0.018753,-0.328363,-0.347985,0.151986
1.630000,0.131361,-0.200246,0.572716,-0.099502,0.244869,0.030767,0.127622,0.272968,0.204533,0.047660,0.096883,0.744567,0.018647,-0.328123,-0.348142,0.152442
1.640000,0.133454,-0.208346,0.567776,-0.078724,0.244068,0.031155,0.128174,0.280706,0.204211,0.047826,0.097104,0.747465,0.018425,-0.321027,-0.349566,0.148378
1.650000,0.133454,-0.208346,0.567776,-0.078724,0.244068,0.031155,0.128174,0.280706,0.203903,0.047985,0.097316,0.750240,0.018301,-0.320609,-0.349611,0.148726
1.660000,0.135510,-0.215823,0.562771,-0.058501,0.243298,0.031536,0.128664,0.288446,0.203609,0.048137,0.097518,0.752892,0.018034,-0.314225,-0.350926,0.144500
1.670000,0.135510,-0.215823,0.562771,-0.058501,0.243298,0.031536,0.128664,0.288446,0.203328,0.048282,0.097711,0.755424,0.017895,-0.313659,-0.350867,0.144746
1.680000,0.135510,-0.215823,0.562771,-0.058501,0.243298,0.031536,0.128664,0.288446,0.203060,0.048421,0.097896,0.757835,0.017751,-0.313035,-0.350765,0.144943
1.690000,0.137529,-0.222701,0.557687,-0.038669,0.242555,0.031909,0.129082,0.296317,0.202805,0.048552,0.098071,0.760127,0.017480,-0.307102,-0.352159,0.139088
1.700000,0.137529,-0.222701,0.557687,-0.038669,0.242555,0.031909,0.129082,0.296317,0.202564,0.048677,0.098237,0.762302,0.017325,-0.306371,-0.351971,0.139195
1.710000,0.139509,-0.229008,0.552554,-0.019247,0.241838,0.032274,0.129430,0.304299,0.202335,0.048794,0.098394,0.764360,0.017123,-0.301309,-0.353359,0.133341
1.720000,0.139509,-0.229008,0.552554,-0.019247,0.241838,0.032274,0.129430,0.304299,0.202120,0.048906,0.098542,0.766304,0.016960,-0.300500,-0.353098,0.133366
1.730000,0.141446,-0.234752,0.547412,-0.000379,0.241151,0.032630,0.129719,0.312281,0.201916,0.049011,0.098682,0.768135,0.016792,-0.296368,-0.354328,0.128661
1.740000,0.143342,-0.239956,0.542280,0.017920,0.240494,0.032979,0.129952,0.320243,0.201725,0.049109,0.098813,0.769855,0.016573,-0.292431,-0.355333,0.124287
1.750000,0.143342,-0.239956,0.542280,0.017920,0.240494,0.032979,0.129952,0.320243,0.201547,0.049202,0.098936,0.771467,0.016404,-0.291562,-0.354987,0.124206
1.760000,0.143342,-0.239956,0.542280,0.017920,0.240494,0.032979,0.129952,0.320243,0.201380,0.049288,0.099051,0.772971,0.016236,-0.290684,-0.354622,0.124096
1.770000,0.145198,-0.244655,0.537155,0.035751,0.239864,0.033320,0.130126,0.328251,0.201224,0.049368,0.099158,0.774371,0.016022,-0.287381,-0.355681,0.118817
1.780000,0.145198,-0.244655,0.537155,0.035751,0.239864,0.033320,0.130126,0.328251,0.201080,0.049442,0.099257,0.775669,0.015857,-0.286510,-0.355286,0.118655
1.790000,0.147013,-0.248875,0.532051,0.053134,0.239257,0.033653,0.130240,0.336311,0.200947,0.049511,0.099349,0.776867,0.015661,-0.283984,-0.356410,0.113184
1.800000,0.148787,-0.252641,0.526999,0.069991,0.238676,0.033978,0.130305,0.344349,0.200825,0.049574,0.099433,0.777969,0.015495,-0.281730,-0.357310,0.108593
1.810000,0.148787,-0.252641,0.526999,0.069991,0.238676,0.033978,0.130305,0.344349,0.200713,0.049632,0.099510,0.778977,0.015342,-0.280928,-0.356902,0.108376
1.820000,0.150521,-0.255982,0.522013,0.086302,0.238121,0.034295,0.130325,0.352333,0.200611,0.049685,0.099580,0.779895,0.015188,-0.279213,-0.357734,0.104085
1.830000,0.150521,-0.255982,0.522013,0.086302,0.238121,0.034295,0.130325,0.352333,0.200519,0.049732,0.099643,0.780725,0.015048,-0.278486,-0.357337,0.103848
1.840000,0.152215,-0.258923,0.517091,0.102141,0.237588,0.034606,0.130297,0.360309,0.200436,0.049775,0.099700,0.781471,0.014915,-0.277101,-0.358157,0.099126
1.850000,0.152215,-0.258923,0.517091,0.102141,0.237588,0.034606,0.130297,0.360309,0.200362,0.049813,0.099751,0.782136,0.014793,-0.276475,-0.357790,0.098882
1.860000,0.153870,-0.261495,0.512238,0.117537,0.237076,0.034908,0.130224,0.368281,0.200297,0.049847,0.099796,0.782725,0.014641,-0.275360,-0.358540,0.094148
1.870000,0.153870,-0.261495,0.512238,0.117537,0.237076,0.034908,0.130224,0.368281,0.200239,0.049876,0.099835,0.783241,0.014543,-0.274859,-0.358220,0.093912
1.880000,0.155489,-0.263727,0.507474,0.132454,0.236584,0.035204,0.130113,0.376202,0.200190,0.049902,0.099869,0.783688,0.014421,-0.274153,-0.358903,0.089704
1.890000,0.155489,-0.263727,0.507474,0.132454,0.236584,0.035204,0.130113,0.376202,0.200147,0.049924,0.099899,0.784071,0.014351,-0.273802,-0.358649,0.089492
1.900000,0.157072,-0.265645,0.502804,0.146894,0.236111,0.035494,0.129968,0.384053,0.200112,0.049942,0.099923,0.784393,0.014245,-0.273415,-0.359276,0.085552
1.910000,0.157072,-0.265645,0.502804,0.146894,0.236111,0.035494,0.129968,0.384053,0.200082,0.049958,0.099944,0.784660,0.014210,-0.273238,-0.359109,0.085381
1.920000,0.157072,-0.265645,0.502804,0.146894,0.236111,0.035494,0.129968,0.384053,0.200058,0.049970,0.099960,0.784876,0.014193,-0.273153,-0.358992,0.085236
1.930000,0.158623,-0.267275,0.498225,0.160909,0.235656,0.035778,0.129790,0.391858,0.200039,0.049980,0.099973,0.785045,0.014110,-0.273012,-0.359618,0.081232
1.940000,0.158623,-0.267275,0.498225,0.160909,0.235656,0.035778,0.129790,0.391858,0.200025,0.049987,0.099983,0.785174,0.014136,-0.273135,-0.359618,0.081155
1.950000,0.160144,-0.268649,0.493736,0.174530,0.235215,0.036055,0.129581,0.399618,0.200014,0.049993,0.099990,0.785268,0.014078,-0.273228,-0.360221,0.077234
1.960000,0.160144,-0.268649,0.493736,0.174530,0.235215,0.036055,0.129581,0.399618,0.200007,0.049996,0.099995,0.785331,0.014153,-0.273582,-0.360358,0.077244
1.970000,0.161639,-0.269794,0.489345,0.187752,0.234789,0.036328,0.129347,0.407304,0.200003,0.049998,0.099998,0.785370,0.014125,-0.273705,-0.360852,0.073804
1.980000,0.161639,-0.269794,0.489345,0.187752,0.234789,0.036328,0.129347,0.407304,0.200001,0.050000,0.099999,0.785390,0.014256,-0.274310,-0.361148,0.073921
1.990000,0.163111,-0.270735,0.485047,0.200605,0.234374,0.036597,0.129092,0.414917,0.200000,0.050000,0.100000,0.785397,0.014212,-0.274517,-0.361578,0.070672
2.000000,0.163111,-0.270735,0.485047,0.200605,0.234374,0.036597,0.129092,0.414917,0.200000,0.050000,0.100000,0.785398,0.007631,-0.221857,-0.364681,0.069986
2.010000,0.163111,-0.270735,0.485047,0.200605,0.234374,0.036597,0.129092,0.414917,0.200500,0.049998,0.100000,0.785398,0.007210,-0.220323,-0.364757,0.069959
2.020000,0.164566,-0.271505,0.480830,0.213153,0.233968,0.036862,0.128818,0.422477,0.201000,0.049990,0.100000,0.785398,0.006452,-0.217765,-0.364448,0.066362
2.030000,0.164566,-0.271505,0.480830,0.213153,0.233968,0.036862,0.128818,0.422477,0.201500,0.049978,0.100000,0.785398,0.006013,-0.216247,-0.364521,0.066334
2.040000,0.165935,-0.271669,0.476357,0.225307,0.233627,0.037117,0.128516,0.429994,0.201999,0.049960,0.100000,0.785398,0.006784,-0.228063,-0.365953,0.061986
2.050000,0.167168,-0.270965,0.471492,0.237000,0.233380,0.037356,0.128168,0.437528,0.202499,0.049938,0.100000,0.785398,0.007605,-0.240209,-0.368594,0.057118
2.060000,0.167168,-0.270965,0.471492,0.237000,0.233380,0.037356,0.128168,0.437528,0.202998,0.049910,0.100000,0.785398,0.007140,-0.238718,-0.368663,0.057089
2.070000,0.168285,-0.269611,0.466439,0.248239,0.233201,0.037580,0.127774,0.445066,0.203497,0.049878,0.100000,0.785398,0.007556,-0.247251,-0.370971,0.052755
2.080000,0.168285,-0.269611,0.466439,0.248239,0.233201,0.037580,0.127774,0.445066,0.203996,0.049840,0.100000,0.785398,0.007074,-0.245780,-0.371039,0.052726
2.090000,0.168285,-0.269611,0.466439,0.248239,0.233201,0.037580,0.127774,0.445066,0.204494,0.049798,0.100000,0.785398,0.006585,-0.244319,-0.371106,0.052698
2.100000,0.169314,-0.267841,0.461353,0.259030,0.233064,0.037791,0.127348,0.452542,0.204992,0.049750,0.100000,0.785398,0.006667,-0.249524,-0.372452,0.049329
2.110000,0.170273,-0.265808,0.456298,0.269435,0.232955,0.037990,0.126902,0.459926,0.205489,0.049698,0.100000,0.785398,0.006614,-0.252628,-0.372958,0.046374
2.120000,0.170273,-0.265808,0.456298,0.269435,0.232955,0.037990,0.126902,0.459926,0.205986,0.049640,0.100000,0.785398,0.006098,-0.251200,-0.373025,0.046344
2.130000,0.171172,-0.263589,0.451283,0.279530,0.232863,0.038179,0.126443,0.467223,0.206482,0.049578,0.100000,0.785398,0.005979,-0.253606,-0.373169,0.043257
2.140000,0.171172,-0.263589,0.451283,0.279530,0.232863,0.038179,0.126443,0.467223,0.206977,0.049511,0.100000,0.785398,0.005447,-0.252201,-0.373235,0.043226
2.150000,0.172013,-0.261222,0.446309,0.289340,0.232787,0.038357,0.125975,0.474428,0.207472,0.049439,0.100000,0.785398,0.005328,-0.254489,-0.373253,0.040191
2.160000,0.172013,-0.261222,0.446309,0.289340,0.232787,0.038357,0.125975,0.474428,0.207966,0.049361,0.100000,0.785398,0.004780,-0.253107,-0.373319,0.040161
2.170000,0.172797,-0.258720,0.441386,0.298849,0.232727,0.038525,0.125502,0.481514,0.208459,0.049279,0.100000,0.785398,0.004671,-0.255470,-0.373299,0.037428
2.180000,0.172797,-0.258720,0.441386,0.298849,0.232727,0.038525,0.125502,0.481514,0.208951,0.049192,0.100000,0.785398,0.004107,-0.254112,-0.373366,0.037398
2.190000,0.173528,-0.256107,0.436523,0.308061,0.232679,0.038683,0.125025,0.488477,0.209443,0.049100,0.100000,0.785398,0.003858,-0.256210,-0.373292,0.034803
2.200000,0.173528,-0.256107,0.436523,0.308061,0.232679,0.038683,0.125025,0.488477,0.209933,0.049003,0.100000,0.785398,0.003279,-0.254877,-0.373359,0.034772
2.210000,0.174200,-0.253385,0.431712,0.317002,0.232646,0.038830,0.124543,0.495329,0.210423,0.048902,0.100000,0.785398,0.003241,-0.257529,-0.373346,0.032086
2.220000,0.174200,-0.253385,0.431712,0.317002,0.232646,0.038830,0.124543,0.495329,0.210911,0.048795,0.100000,0.785398,0.002646,-0.256221,-0.373413,0.032055
2.230000,0.174811,-0.250541,0.426941,0.325683,0.232626,0.038966,0.124056,0.502083,0.211399,0.048683,0.100000,0.785398,0.002624,-0.258765,-0.373327,0.029473
2.240000,0.174811,-0.250541,0.426941,0.325683,0.232626,0.038966,0.124056,0.502083,0.211885,0.048567,0.100000,0.785398,0.002014,-0.257482,-0.373395,0.029442
2.250000,0.175357,-0.247605,0.422223,0.334099,0.232620,0.039089,0.123566,0.508717,0.212370,0.048446,0.100000,0.785398,0.002033,-0.261099,-0.373686,0.026725
2.260000,0.175357,-0.247605,0.422223,0.334099,0.232620,0.039089,0.123566,0.508717,0.212854,0.048319,0.100000,0.785398,0.001408,-0.259842,-0.373753,0.026694
2.270000,0.175837,-0.244566,0.417551,0.342257,0.232628,0.039199,0.123073,0.515243,0.213337,0.048189,0.100000,0.785398,0.001397,-0.263072,-0.373880,0.024173
2.280000,0.175837,-0.244566,0.417551,0.342257,0.232628,0.039199,0.123073,0.515243,0.213818,0.048053,0.100000,0.785398,0.000756,-0.261842,-0.373948,0.024141
2.290000,0.176255,-0.241437,0.412931,0.350154,0.232650,0.039298,0.122577,0.521649,0.214298,0.047912,0.100000,0.785398,0.000749,-0.264153,-0.373676,0.022044
2.300000,0.176255,-0.241437,0.412931,0.350154,0.232650,0.039298,0.122577,0.521649,0.214776,0.047767,0.100000,0.785398,0.000094,-0.262950,-0.373744,0.022013
2.310000,0.176613,-0.238250,0.408369,0.357808,0.232682,0.039386,0.122084,0.527926,0.215253,0.047617,0.100000,0.785398,0.000061,-0.266538,-0.373916,0.019644
2.320000,0.176613,-0.238250,0.408369,0.357808,0.232682,0.039386,0.122084,0.527926,0.215728,0.047462,0.100000,0.785398,-0.000608,-0.265362,-0.373985,0.019613
2.330000,0.176907,-0.234992,0.403850,0.365247,0.232726,0.039460,0.121588,0.534105,0.216202,0.047302,0.100000,0.785398,-0.000586,-0.268788,-0.374097,0.017148
2.340000,0.176907,-0.234992,0.403850,0.365247,0.232726,0.039460,0.121588,0.534105,0.216674,0.047138,0.100000,0.785398,-0.001270,-0.267640,-0.374166,0.017118
2.350000,0.177140,-0.231668,0.399380,0.372457,0.232781,0.039523,0.121093,0.540169,0.217145,0.046969,0.100000,0.785398,-0.001253,-0.272389,-0.374732,0.014554
2.360000,0.177319,-0.228324,0.394980,0.379432,0.232844,0.039575,0.120603,0.546088,0.217614,0.046795,0.100000,0.785398,-0.001350,-0.272788,-0.373704,0.013284
2.370000,0.177319,-0.228324,0.394980,0.379432,0.232844,0.039575,0.120603,0.546088,0.218081,0.046616,0.100000,0.785398,-0.002056,-0.271684,-0.373775,0.013253
2.380000,0.177443,-0.224959,0.390646,0.386172,0.232916,0.039617,0.120119,0.551859,0.218546,0.046433,0.100000,0.785398,-0.002180,-0.274030,-0.373393,0.011654
2.390000,0.177443,-0.224959,0.390646,0.386172,0.232916,0.039617,0.120119,0.551859,0.219009,0.046245,0.100000,0.785398,-0.002899,-0.272954,-0.373463,0.011624
2.400000,0.177514,-0.221564,0.386353,0.392764,0.232994,0.039647,0.119636,0.557553,0.219471,0.046053,0.100000,0.785398,-0.002925,-0.275538,-0.373219,0.009349
2.410000,0.177514,-0.221564,0.386353,0.392764,0.232994,0.039647,0.119636,0.557553,0.219930,0.045856,0.100000,0.785398,-0.003657,-0.274491,-0.373290,0.009319
2.420000,0.177535,-0.218159,0.382116,0.399194,0.233077,0.039667,0.119155,0.563151,0.220388,0.045654,0.100000,0.785398,-0.003781,-0.278293,-0.373561,0.006935
2.430000,0.177503,-0.214726,0.377942,0.405402,0.233170,0.039676,0.118678,0.568618,0.220844,0.045448,0.100000,0.785398,-0.003834,-0.281497,-0.373564,0.005253
2.440000,0.177503,-0.214726,0.377942,0.405402,0.233170,0.039676,0.118678,0.568618,0.221297,0.045238,0.100000,0.785398,-0.004587,-0.280495,-0.373635,0.005224
2.450000,0.177503,-0.214726,0.377942,0.405402,0.233170,0.039676,0.118678,0.568618,0.221748,0.045022,0.100000,0.785398,-0.005344,-0.279506,-0.373706,0.005194
2.460000,0.177418,-0.211271,0.373829,0.411386,0.233271,0.039675,0.118207,0.573944,0.222197,0.044803,0.100000,0.785398,-0.005361,-0.281980,-0.373364,0.003861
2.470000,0.177418,-0.211271,0.373829,0.411386,0.233271,0.039675,0.118207,0.573944,0.222644,0.044578,0.100000,0.785398,-0.006131,-0.281021,-0.373434,0.003832
2.480000,0.177272,-0.207812,0.369766,0.417206,0.233380,0.039661,0.117741,0.579160,0.223089,0.044350,0.100000,0.785398,-0.006008,-0.284356,-0.373391,0.001970
2.490000,0.177272,-0.207812,0.369766,0.417206,0.233380,0.039661,0.117741,0.579160,0.223531,0.044117,0.100000,0.785398,-0.006790,-0.283427,-0.373461,0.001941
2.500000,0.177065,-0.204330,0.365738,0.422886,0.233495,0.039634,0.117276,0.584294,0.223971,0.043879,0.100000,0.785398,-0.006727,-0.285856,-0.373089,0.000237
2.510000,0.177065,-0.204330,0.365738,0.422886,0.233495,0.039634,0.117276,0.584294,0.224409,0.043637,0.100000,0.785398,-0.007521,-0.284957,-0.373158,0.000209
2.520000,0.176789,-0.200844,0.361759,0.428385,0.233619,0.039593,0.116819,0.589300,0.224844,0.043391,0.100000,0.785398,-0.007173,-0.288780,-0.373224,-0.001482
2.530000,0.176789,-0.200844,0.361759,0.428385,0.233619,0.039593,0.116819,0.589300,0.225277,0.043140,0.100000,0.785398,-0.007979,-0.287910,-0.373293,-0.001509
2.540000,0.176443,-0.197342,0.357823,0.433711,0.233751,0.039538,0.116367,0.594192,0.225707,0.042885,0.100000,0.785398,-0.007866,-0.291147,-0.373244,-0.003057
2.550000,0.176041,-0.193841,0.353939,0.438873,0.233890,0.039470,0.115920,0.598972,0.226134,0.042626,0.100000,0.785398,-0.007705,-0.293909,-0.373018,-0.004472
2.560000,0.176041,-0.193841,0.353939,0.438873,0.233890,0.039470,0.115920,0.598972,0.226559,0.042363,0.100000,0.785398,-0.008528,-0.293086,-0.373086,-0.004499
2.570000,0.175580,-0.190346,0.350104,0.443885,0.234035,0.039391,0.115480,0.603643,0.226982,0.042095,0.100000,0.785398,-0.008448,-0.296129,-0.372936,-0.005966
2.580000,0.175069,-0.186870,0.346321,0.448756,0.234185,0.039300,0.115046,0.608208,0.227401,0.041823,0.100000,0.785398,-0.008413,-0.298717,-0.372683,-0.007367
2.590000,0.175069,-0.186870,0.346321,0.448756,0.234185,0.039300,0.115046,0.608208,0.227818,0.041547,0.100000,0.785398,-0.009252,-0.297939,-0.372750,-0.007393
2.600000,0.174511,-0.183412,0.342591,0.453485,0.234338,0.039199,0.114619,0.612665,0.228232,0.041267,0.100000,0.785398,-0.009271,-0.300767,-0.372557,-0.008733
2.610000,0.174511,-0.183412,0.342591,0.453485,0.234338,0.039199,0.114619,0.612665,0.228643,0.040982,0.100000,0.785398,-0.010121,-0.300019,-0.372624,-0.008758
2.620000,0.174511,-0.183412,0.342591,0.453485,0.234338,0.039199,0.114619,0.612665,0.229052,0.040694,0.100000,0.785398,-0.010975,-0.299286,-0.372689,-0.008783
2.630000,0.173901,-0.179975,0.338911,0.458076,0.234497,0.039087,0.114200,0.617013,0.229457,0.040401,0.100000,0.785398,-0.010810,-0.301840,-0.372377,-0.009999
2.640000,0.173234,-0.176549,0.335274,0.462534,0.234660,0.038963,0.113787,0.621259,0.229860,0.040105,0.100000,0.785398,-0.010684,-0.304545,-0.372127,-0.011233
2.650000,0.173234,-0.176549,0.335274,0.462534,0.234660,0.038963,0.113787,0.621259,0.230259,0.039804,0.100000,0.785398,-0.011553,-0.303858,-0.372191,-0.011256
2.660000,0.172507,-0.173150,0.331683,0.466869,0.234828,0.038825,0.113382,0.625403,0.230656,0.039500,0.100000,0.785398,-0.011294,-0.307034,-0.372116,-0.012603
2.670000,0.171721,-0.169764,0.328134,0.471081,0.235001,0.038675,0.112982,0.629451,0.231049,0.039191,0.100000,0.785398,-0.010956,-0.309655,-0.371857,-0.013762
2.680000,0.171721,-0.169764,0.328134,0.471081,0.235001,0.038675,0.112982,0.629451,0.231440,0.038879,0.100000,0.785398,-0.011840,-0.309014,-0.371920,-0.013785
2.690000,0.170882,-0.166402,0.324634,0.475162,0.235178,0.038513,0.112591,0.633394,0.231827,0.038562,0.100000,0.785398,-0.011808,-0.311852,-0.371786,-0.014909
2.700000,0.170882,-0.166402,0.324634,0.475162,0.235178,0.038513,0.112591,0.633394,0.232211,0.038242,0.100000,0.785398,-0.012701,-0.311241,-0.371847,-0.014931
2.710000,0.169997,-0.163070,0.321184,0.479129,0.235359,0.038340,0.112206,0.637242,0.232592,0.037918,0.100000,0.785398,-0.012578,-0.313755,-0.371590,-0.016026
2.720000,0.169997,-0.163070,0.321184,0.479129,0.235359,0.038340,0.112206,0.637242,0.232969,0.037590,0.100000,0.785398,-0.013479,-0.313174,-0.371650,-0.016047
2.730000,0.169059,-0.159773,0.317779,0.482987,0.235542,0.038156,0.111830,0.640993,0.233343,0.037259,0.100000,0.785398,-0.013240,-0.316014,-0.371492,-0.017177
2.740000,0.169059,-0.159773,0.317779,0.482987,0.235542,0.038156,0.111830,0.640993,0.233714,0.036923,0.100000,0.785398,-0.014149,-0.315463,-0.371549,-0.017197
2.750000,0.168070,-0.156498,0.314416,0.486735,0.235729,0.037960,0.111460,0.644652,0.234082,0.036584,0.100000,0.785398,-0.013916,-0.317641,-0.371155,-0.018122
2.760000,0.168070,-0.156498,0.314416,0.486735,0.235729,0.037960,0.111460,0.644652,0.234446,0.036242,0.100000,0.785398,-0.014832,-0.317120,-0.371210,-0.018141
2.770000,0.168070,-0.156498,0.314416,0.486735,0.235729,0.037960,0.111460,0.644652,0.234807,0.035896,0.100000,0.785398,-0.015752,-0.316616,-0.371264,-0.018160
2.780000,0.167021,-0.153263,0.311098,0.490374,0.235919,0.037751,0.111099,0.648210,0.235164,0.035546,0.100000,0.785398,-0.015421,-0.319455,-0.371104,-0.019150
2.790000,0.165917,-0.150050,0.307818,0.493917,0.236113,0.037529,0.110745,0.651684,0.235518,0.035192,0.100000,0.785398,-0.015071,-0.321775,-0.370784,-0.020116
2.800000,0.165917,-0.150050,0.307818,0.493917,0.236113,0.037529,0.110745,0.651684,0.235868,0.034835,0.100000,0.785398,-0.016002,-0.321316,-0.370835,-0.020133
2.810000,0.164752,-0.146876,0.304582,0.497363,0.236310,0.037294,0.110399,0.655069,0.236214,0.034475,0.100000,0.785398,-0.015610,-0.324212,-0.370730,-0.021154
2.820000,0.164752,-0.146876,0.304582,0.497363,0.236310,0.037294,0.110399,0.655069,0.236557,0.034111,0.100000,0.785398,-0.016548,-0.323782,-0.370778,-0.021170
2.830000,0.164752,-0.146876,0.304582,0.497363,0.236310,0.037294,0.110399,0.655069,0.236897,0.033744,0.100000,0.785398,-0.017489,-0.323368,-0.370825,-0.021186
2.840000,0.163532,-0.143718,0.301380,0.500712,0.236511,0.037046,0.110058,0.658374,0.237232,0.033373,0.100000,0.785398,-0.017129,-0.328434,-0.371541,-0.022729
2.850000,0.163532,-0.143718,0.301380,0.500712,0.236511,0.037046,0.110058,0.658374,0.237564,0.032999,0.100000,0.785398,-0.018075,-0.328050,-0.371584,-0.022744
2.860000,0.162256,-0.140614,0.298231,0.503961,0.236713,0.036784,0.109727,0.661578,0.237892,0.032622,0.100000,0.785398,-0.017667,-0.327717,-0.370307,-0.022854
