t,q1,q2,q3,q4,x,y,z,phi,x_des,y_des,z_des,phi_des,xdot,ydot,zdot,phidot,xdot_des,ydot_des,zdot_des,phidot_des,tau1,tau2,tau3,tau4
1.040000,0.084101,0.168066,0.600309,-0.610190,0.269747,0.021728,0.092657,0.158186,0.248104,0.026778,0.069350,0.383990,-0.082988,0.038979,0.122409,0.412945,-0.097188,0.046917,0.061923,0.810992,0.017579,-0.554285,-0.245687,0.108744
1.050000,0.085875,0.153671,0.602394,-0.593559,0.268915,0.022117,0.093860,0.162506,0.247133,0.027247,0.069969,0.392093,-0.083801,0.038858,0.120215,0.429626,-0.097013,0.046832,0.061812,0.809531,0.017658,-0.547535,-0.250255,0.108868
1.060000,0.087659,0.139360,0.604283,-0.576812,0.268076,0.022505,0.095057,0.166831,0.246164,0.027715,0.070587,0.400180,-0.084317,0.038754,0.119514,0.429927,-0.096799,0.046729,0.061676,0.807747,0.017725,-0.541206,-0.254334,0.110725
1.070000,0.089452,0.125171,0.605973,-0.560053,0.267235,0.022892,0.096252,0.171091,0.245197,0.028181,0.071203,0.408247,-0.084547,0.038636,0.119420,0.422931,-0.096547,0.046607,0.061515,0.805640,0.017798,-0.535066,-0.258120,0.113364
1.080000,0.091253,0.111108,0.607441,-0.543135,0.266391,0.023278,0.097432,0.175414,0.244233,0.028647,0.071817,0.416292,-0.084859,0.038550,0.117682,0.430493,-0.096256,0.046467,0.061329,0.803213,0.017840,-0.528492,-0.262295,0.114317
1.090000,0.093060,0.097169,0.608686,-0.525982,0.265541,0.023663,0.098589,0.179873,0.243272,0.029111,0.072429,0.424310,-0.085327,0.038367,0.115134,0.445189,-0.095927,0.046308,0.061120,0.800467,0.017918,-0.521471,-0.266656,0.114359
1.100000,0.094877,0.083378,0.609724,-0.508741,0.264689,0.024046,0.099731,0.184362,0.242315,0.029573,0.073039,0.432300,-0.085600,0.038240,0.113703,0.448026,-0.095560,0.046131,0.060886,0.797403,0.017957,-0.514577,-0.270628,0.115627
1.110000,0.096700,0.069763,0.610561,-0.491500,0.263836,0.024429,0.100863,0.188824,0.241361,0.030033,0.073647,0.440257,-0.085582,0.038202,0.112611,0.445382,-0.095155,0.045935,0.060628,0.794024,0.017946,-0.507988,-0.274417,0.117442
1.120000,0.098530,0.056328,0.611180,-0.474156,0.262982,0.024810,0.101975,0.193352,0.240412,0.030492,0.074252,0.448179,-0.085619,0.037976,0.110393,0.452996,-0.094712,0.045721,0.060346,0.790331,0.018030,-0.501061,-0.278390,0.118039
1.130000,0.100366,0.043079,0.611577,-0.456656,0.262127,0.025189,0.103060,0.198000,0.239467,0.030948,0.074854,0.456063,-0.085805,0.037794,0.107653,0.465624,-0.094232,0.045490,0.060040,0.786327,0.018068,-0.493720,-0.282402,0.117966
1.140000,0.102207,0.030033,0.611770,-0.439108,0.261272,0.025566,0.104125,0.202696,0.238527,0.031401,0.075452,0.463905,-0.085789,0.037698,0.105566,0.470360,-0.093715,0.045240,0.059711,0.782014,0.018053,-0.486558,-0.286162,0.118664
1.150000,0.104052,0.017210,0.611765,-0.421577,0.260418,0.025942,0.105172,0.207398,0.237593,0.031852,0.076048,0.471702,-0.085485,0.037472,0.103638,0.471543,-0.093162,0.044973,0.059358,0.777394,0.018115,-0.479684,-0.289785,0.119673
1.160000,0.105902,0.004620,0.611550,-0.403998,0.259567,0.026316,0.106193,0.212172,0.236664,0.032301,0.076639,0.479452,-0.085324,0.037196,0.101121,0.478892,-0.092572,0.044688,0.058982,0.772471,0.018185,-0.472419,-0.293413,0.119914
1.170000,0.107755,-0.007731,0.611124,-0.386340,0.258717,0.026689,0.107185,0.217054,0.235742,0.032746,0.077227,0.487151,-0.085113,0.037066,0.098004,0.490478,-0.091946,0.044386,0.058583,0.767248,0.018165,-0.465232,-0.297102,0.119556
1.180000,0.109612,-0.019830,0.610502,-0.368673,0.257871,0.027059,0.108150,0.221999,0.234825,0.033188,0.077811,0.494796,-0.084766,0.036893,0.095286,0.497186,-0.091284,0.044067,0.058162,0.761727,0.018162,-0.458121,-0.300597,0.119629
1.190000,0.111472,-0.031662,0.609692,-0.351053,0.257029,0.027428,0.109091,0.226976,0.233916,0.033627,0.078390,0.502384,-0.084267,0.036740,0.092829,0.500529,-0.090588,0.043730,0.057718,0.755913,0.018143,-0.451103,-0.303908,0.119984
1.200000,0.113333,-0.043221,0.608688,-0.333444,0.256192,0.027794,0.110004,0.232023,0.233014,0.034063,0.078965,0.509913,-0.083787,0.036529,0.089968,0.507751,-0.089856,0.043377,0.057252,0.749808,0.018145,-0.443972,-0.307169,0.119812
1.210000,0.115195,-0.054502,0.607492,-0.315820,0.255360,0.028158,0.110884,0.237170,0.232119,0.034495,0.079535,0.517379,-0.083322,0.036238,0.086726,0.518096,-0.089090,0.043007,0.056764,0.743417,0.018179,-0.436833,-0.310411,0.119172
1.220000,0.117055,-0.065494,0.606114,-0.298229,0.254533,0.028520,0.111735,0.242391,0.231232,0.034923,0.080101,0.524781,-0.082665,0.036017,0.083597,0.525897,-0.088290,0.042621,0.056254,0.736744,0.018173,-0.429959,-0.313534,0.118693
1.230000,0.117055,-0.065494,0.606114,-0.298229,0.254533,0.028520,0.111735,0.242391,0.230353,0.035347,0.080660,0.532113,-0.082665,0.036017,0.083597,0.525897,-0.087457,0.042219,0.055723,0.729792,0.018722,-0.436330,-0.316568,0.121812
1.240000,0.118920,-0.076187,0.604562,-0.280715,0.253714,0.028881,0.112556,0.247660,0.229483,0.035767,0.081215,0.539375,-0.081932,0.035870,0.080716,0.530926,-0.086592,0.041801,0.055172,0.722567,0.018647,-0.429215,-0.319457,0.121479
1.250000,0.120781,-0.086577,0.602839,-0.263264,0.252902,0.029239,0.113347,0.252998,0.228622,0.036183,0.081764,0.546564,-0.081162,0.035574,0.077571,0.538105,-0.085693,0.041368,0.054599,0.715073,0.018647,-0.422190,-0.322286,0.120800
1.260000,0.122646,-0.096716,0.600881,-0.245505,0.252091,0.029595,0.114089,0.258660,0.227769,0.036595,0.082307,0.553676,-0.081195,0.035494,0.073326,0.568632,-0.084764,0.040919,0.054007,0.707314,0.018468,-0.412863,-0.324392,0.117425
1.270000,0.124518,-0.106600,0.598749,-0.227823,0.251285,0.029950,0.114816,0.264325,0.226926,0.037002,0.082844,0.560709,-0.080524,0.035503,0.071750,0.568792,-0.083803,0.040455,0.053395,0.699296,0.018260,-0.404126,-0.325942,0.117269
1.280000,0.126391,-0.116184,0.596489,-0.210495,0.250494,0.030305,0.115540,0.269809,0.226093,0.037404,0.083375,0.567661,-0.078954,0.035421,0.071010,0.552380,-0.082811,0.039976,0.052763,0.691023,0.018141,-0.397062,-0.327612,0.118890
1.290000,0.128266,-0.125533,0.594124,-0.193201,0.249702,0.030657,0.116233,0.275390,0.225270,0.037801,0.083899,0.574529,-0.079707,0.035038,0.067812,0.563419,-0.081790,0.039483,0.052113,0.682502,0.018026,-0.388309,-0.330051,0.117398
1.300000,0.130139,-0.134605,0.591609,-0.175823,0.248912,0.031007,0.116883,0.281181,0.224458,0.038193,0.084417,0.581310,-0.078752,0.034747,0.063156,0.585228,-0.080740,0.038976,0.051443,0.673737,0.017970,-0.381704,-0.332411,0.114518
1.310000,0.132005,-0.143304,0.588928,-0.158616,0.248138,0.031354,0.117500,0.287009,0.223656,0.038580,0.084928,0.588003,-0.076967,0.034496,0.059716,0.589838,-0.079661,0.038456,0.050756,0.664735,0.017933,-0.376238,-0.334618,0.113386
1.320000,0.133864,-0.151693,0.586133,-0.141443,0.247369,0.031697,0.118073,0.292998,0.222864,0.038962,0.085432,0.594604,-0.077225,0.034061,0.055312,0.606444,-0.078554,0.037921,0.050051,0.655501,0.017846,-0.369220,-0.337252,0.110783
1.330000,0.135715,-0.159742,0.583264,-0.124642,0.246615,0.032038,0.118626,0.298881,0.222085,0.039339,0.085929,0.601112,-0.074861,0.033954,0.053361,0.595101,-0.077421,0.037374,0.049329,0.646042,0.017744,-0.364153,-0.338923,0.111210
1.340000,0.137558,-0.167394,0.580249,-0.108109,0.245883,0.032377,0.119151,0.304747,0.221316,0.039710,0.086418,0.607524,-0.072668,0.033773,0.050480,0.593791,-0.076261,0.036814,0.048590,0.636363,0.017665,-0.359442,-0.340695,0.110483
1.350000,0.139392,-0.174677,0.577063,-0.091571,0.245165,0.032714,0.119628,0.310814,0.220559,0.040075,0.086901,0.613839,-0.071523,0.033492,0.045616,0.614723,-0.075076,0.036242,0.047834,0.626472,0.017565,-0.354578,-0.342834,0.107151
1.360000,0.141218,-0.181617,0.573752,-0.075123,0.244458,0.033047,0.120064,0.317012,0.219815,0.040435,0.087375,0.620053,-0.070436,0.033199,0.041550,0.627652,-0.073866,0.035658,0.047063,0.616376,0.017453,-0.349563,-0.344735,0.104544
1.370000,0.143032,-0.188220,0.570374,-0.058996,0.243768,0.033378,0.120475,0.323158,0.219082,0.040788,0.087842,0.626166,-0.068751,0.032871,0.039193,0.622055,-0.072632,0.035062,0.046277,0.606080,0.017387,-0.344685,-0.346194,0.103907
1.380000,0.144835,-0.194497,0.566923,-0.043130,0.243093,0.033706,0.120859,0.329296,0.218362,0.041136,0.088301,0.632174,-0.067258,0.032603,0.036536,0.620984,-0.071375,0.034456,0.045477,0.595593,0.017266,-0.339872,-0.347572,0.102716
1.390000,0.146628,-0.200459,0.563373,-0.027351,0.242428,0.034032,0.121204,0.335563,0.217655,0.041477,0.088751,0.638077,-0.066242,0.032317,0.032603,0.634228,-0.070096,0.033838,0.044662,0.584921,0.017114,-0.335381,-0.349135,0.099824
1.400000,0.148410,-0.206117,0.559745,-0.011707,0.241775,0.034353,0.121513,0.341921,0.216960,0.041813,0.089194,0.643872,-0.065190,0.032011,0.029124,0.643211,-0.068796,0.033211,0.043833,0.574072,0.016964,-0.330902,-0.350496,0.097273
1.410000,0.150179,-0.211471,0.556071,0.003653,0.241136,0.034672,0.121798,0.348253,0.216279,0.042141,0.089628,0.649558,-0.063602,0.031719,0.026585,0.640790,-0.067476,0.032573,0.042992,0.563054,0.016833,-0.326809,-0.351643,0.095895
1.420000,0.151935,-0.216525,0.552350,0.018754,0.240512,0.034989,0.122057,0.354579,0.215611,0.042464,0.090054,0.655132,-0.062138,0.031404,0.024006,0.640098,-0.066136,0.031926,0.042138,0.551875,0.016696,-0.322781,-0.352672,0.094267
1.430000,0.153677,-0.221290,0.548568,0.033702,0.239900,0.035301,0.122282,0.360981,0.214956,0.042780,0.090471,0.660595,-0.061086,0.031038,0.020836,0.647324,-0.064778,0.031271,0.041273,0.540542,0.016549,-0.318857,-0.353712,0.091669
1.440000,0.155405,-0.225773,0.544738,0.048476,0.239299,0.035611,0.122477,0.367441,0.214315,0.043089,0.090879,0.665943,-0.059880,0.030729,0.017651,0.653561,-0.063402,0.030607,0.040397,0.529065,0.016372,-0.315462,-0.354772,0.089064
1.450000,0.157118,-0.229980,0.540883,0.062988,0.238712,0.035917,0.122647,0.373890,0.213688,0.043392,0.091279,0.671175,-0.058459,0.030435,0.015169,0.652501,-0.062011,0.029935,0.039510,0.517451,0.016194,-0.312086,-0.355600,0.087187
1.460000,0.158817,-0.233918,0.537006,0.077239,0.238139,0.036220,0.122793,0.380327,0.213075,0.043688,0.091669,0.676291,-0.057142,0.030059,0.012947,0.650464,-0.060604,0.029256,0.038613,0.505709,0.016041,-0.308587,-0.356224,0.085363
1.470000,0.160499,-0.237595,0.533102,0.091292,0.237578,0.036519,0.122911,0.386798,0.212476,0.043977,0.092051,0.681289,-0.055932,0.029684,0.010143,0.654210,-0.059182,0.028570,0.037708,0.493849,0.015873,-0.305718,-0.356995,0.082812
1.480000,0.162164,-0.241022,0.529176,0.105151,0.237029,0.036815,0.123002,0.393305,0.211892,0.044259,0.092423,0.686168,-0.054816,0.029333,0.007435,0.657683,-0.057748,0.027877,0.036794,0.481879,0.015676,-0.302939,-0.357674,0.080202
1.490000,0.163812,-0.244204,0.525246,0.118755,0.236492,0.037107,0.123070,0.399797,0.211321,0.044535,0.092787,0.690926,-0.053507,0.029016,0.005187,0.656130,-0.056301,0.027179,0.035872,0.469808,0.015466,-0.300294,-0.358208,0.078075
1.500000,0.165444,-0.247148,0.521319,0.132096,0.235969,0.037396,0.123116,0.406267,0.210766,0.044803,0.093141,0.695564,-0.052183,0.028664,0.003048,0.653827,-0.054844,0.026475,0.034944,0.457647,0.015269,-0.297838,-0.358669,0.075974
1.510000,0.167055,-0.249867,0.517391,0.145218,0.235457,0.037681,0.123139,0.412743,0.210225,0.045064,0.093485,0.700079,-0.051077,0.028217,0.000797,0.654165,-0.053377,0.025767,0.034009,0.445404,0.015098,-0.295468,-0.359070,0.073518
1.520000,0.168649,-0.252365,0.513468,0.158123,0.234956,0.037962,0.123139,0.419226,0.209698,0.045318,0.093821,0.704472,-0.049949,0.027892,-0.001531,0.654991,-0.051901,0.025055,0.033069,0.433089,0.014855,-0.293514,-0.359499,0.070932
1.530000,0.170224,-0.254654,0.509560,0.170781,0.234467,0.038239,0.123119,0.425687,0.209187,0.045565,0.094147,0.708741,-0.048813,0.027505,-0.003422,0.652327,-0.050418,0.024339,0.032124,0.420713,0.014639,-0.291401,-0.359725,0.068676
1.540000,0.171779,-0.256740,0.505676,0.183179,0.233991,0.038513,0.123081,0.432115,0.208690,0.045805,0.094463,0.712886,-0.047565,0.027147,-0.005346,0.649239,-0.048929,0.023620,0.031175,0.408286,0.014409,-0.289740,-0.359998,0.066411
1.550000,0.173312,-0.258633,0.501814,0.195346,0.233525,0.038782,0.123022,0.438527,0.208208,0.046038,0.094770,0.716906,-0.046480,0.026677,-0.007273,0.647562,-0.047434,0.022898,0.030223,0.395819,0.014222,-0.288141,-0.360199,0.063941
1.560000,0.174825,-0.260339,0.497978,0.207284,0.233069,0.039047,0.122945,0.444922,0.207741,0.046263,0.095068,0.720802,-0.045474,0.026274,-0.009092,0.645479,-0.045937,0.022175,0.029268,0.383321,0.013985,-0.286621,-0.360328,0.061461
1.570000,0.176317,-0.261872,0.494178,0.218974,0.232625,0.039308,0.122851,0.451279,0.207289,0.046481,0.095356,0.724573,-0.044371,0.025828,-0.010761,0.641734,-0.044437,0.021451,0.028313,0.370804,0.013774,-0.285304,-0.360412,0.059118
1.580000,0.177788,-0.263236,0.490417,0.230414,0.232191,0.039565,0.122741,0.457595,0.206852,0.046692,0.095634,0.728218,-0.043333,0.025402,-0.012271,0.637205,-0.042936,0.020727,0.027356,0.358278,0.013541,-0.284002,-0.360404,0.056822
1.590000,0.179237,-0.264441,0.486698,0.241618,0.231767,0.039818,0.122615,0.463875,0.206431,0.046896,0.095903,0.731738,-0.042337,0.025002,-0.013847,0.633589,-0.041435,0.020002,0.026400,0.345756,0.013285,-0.282988,-0.360417,0.054385
1.600000,0.180661,-0.265493,0.483023,0.252588,0.231353,0.040066,0.122474,0.470118,0.206024,0.047092,0.096162,0.735133,-0.041428,0.024571,-0.015273,0.629444,-0.039936,0.019279,0.025445,0.333248,0.013035,-0.281952,-0.360334,0.051968
1.610000,0.182069,-0.266402,0.479399,0.263315,0.230949,0.040310,0.122319,0.476312,0.205632,0.047281,0.096412,0.738403,-0.040403,0.024158,-0.016726,0.624773,-0.038440,0.018557,0.024492,0.320766,0.012782,-0.281326,-0.360319,0.049571
1.620000,0.183449,-0.267174,0.475830,0.273799,0.230554,0.040550,0.122151,0.482454,0.205255,0.047463,0.096652,0.741549,-0.039430,0.023653,-0.018029,0.619503,-0.036949,0.017837,0.023542,0.308322,0.012572,-0.280689,-0.360216,0.047213
1.630000,0.184806,-0.267815,0.472316,0.284043,0.230169,0.040784,0.121969,0.488544,0.204893,0.047638,0.096883,0.744570,-0.038544,0.023226,-0.019215,0.613841,-0.035464,0.017120,0.022596,0.295928,0.012308,-0.280069,-0.360045,0.044873
1.640000,0.186140,-0.268338,0.468863,0.294052,0.229793,0.041015,0.121777,0.494577,0.204546,0.047806,0.097104,0.747467,-0.037667,0.022762,-0.020351,0.608062,-0.033986,0.016406,0.021654,0.283596,0.012062,-0.279598,-0.359855,0.042523
1.650000,0.187451,-0.268748,0.465473,0.303826,0.229425,0.041241,0.121573,0.500550,0.204213,0.047966,0.097316,0.750242,-0.036806,0.022358,-0.021451,0.602136,-0.032517,0.015697,0.020718,0.271339,0.011781,-0.279297,-0.359663,0.040168
1.660000,0.188737,-0.269054,0.462148,0.313365,0.229066,0.041462,0.121359,0.506459,0.203895,0.048120,0.097518,0.752895,-0.035932,0.021836,-0.022469,0.595762,-0.031058,0.014993,0.019789,0.259168,0.011567,-0.279098,-0.359441,0.037846
1.670000,0.189999,-0.269257,0.458891,0.322669,0.228715,0.041678,0.121135,0.512303,0.203592,0.048266,0.097711,0.755426,-0.035176,0.021357,-0.023281,0.588458,-0.029612,0.014295,0.018867,0.247098,0.011316,-0.278736,-0.359103,0.035617
1.680000,0.191236,-0.269372,0.455705,0.331743,0.228372,0.041890,0.120903,0.518076,0.203303,0.048406,0.097896,0.757837,-0.034384,0.020905,-0.024134,0.581434,-0.028179,0.013603,0.017954,0.235140,0.011056,-0.278663,-0.358817,0.033346
1.690000,0.192449,-0.269401,0.452591,0.340592,0.228036,0.042097,0.120662,0.523783,0.203028,0.048538,0.098071,0.760129,-0.033733,0.020401,-0.024812,0.573954,-0.026761,0.012919,0.017051,0.223308,0.010813,-0.278410,-0.358421,0.031120
1.700000,0.193638,-0.269349,0.449550,0.349215,0.227708,0.042299,0.120413,0.529417,0.202768,0.048664,0.098237,0.762303,-0.032856,0.019933,-0.025773,0.567533,-0.025360,0.012242,0.016158,0.211616,0.010576,-0.278945,-0.358270,0.028765
1.710000,0.194802,-0.269224,0.446586,0.357615,0.227387,0.042497,0.120158,0.534977,0.202521,0.048783,0.098394,0.764362,-0.032197,0.019429,-0.026358,0.559539,-0.023977,0.011575,0.015277,0.200076,0.010340,-0.278947,-0.357877,0.026590
1.720000,0.195942,-0.269029,0.443699,0.365785,0.227074,0.042690,0.119895,0.540455,0.202288,0.048895,0.098542,0.766306,-0.031393,0.018989,-0.027036,0.551555,-0.022614,0.010917,0.014409,0.188704,0.010088,-0.279397,-0.357605,0.024414
1.730000,0.197058,-0.268774,0.440891,0.373738,0.226768,0.042878,0.119628,0.545855,0.202069,0.049001,0.098682,0.768136,-0.030804,0.018543,-0.027472,0.543102,-0.021273,0.010269,0.013554,0.177512,0.009822,-0.279485,-0.357165,0.022304
1.740000,0.198149,-0.268465,0.438162,0.381477,0.226467,0.043062,0.119355,0.551175,0.201862,0.049101,0.098813,0.769856,-0.030184,0.018099,-0.027937,0.534865,-0.019955,0.009633,0.012714,0.166515,0.009565,-0.279804,-0.356779,0.020179
1.750000,0.199216,-0.268110,0.435514,0.389006,0.226173,0.043240,0.119078,0.556410,0.201669,0.049194,0.098936,0.771467,-0.029577,0.017522,-0.028304,0.526323,-0.018662,0.009009,0.011891,0.155727,0.009388,-0.280105,-0.356353,0.018103
1.760000,0.200258,-0.267706,0.432946,0.396323,0.225885,0.043414,0.118796,0.561563,0.201489,0.049281,0.099051,0.772972,-0.028919,0.017138,-0.028780,0.518212,-0.017396,0.008398,0.011084,0.145163,0.009117,-0.280788,-0.356050,0.015993
1.770000,0.201277,-0.267264,0.430460,0.403435,0.225603,0.043584,0.118512,0.566630,0.201321,0.049362,0.099158,0.774372,-0.028311,0.016651,-0.029148,0.509791,-0.016159,0.007800,0.010296,0.134837,0.008908,-0.281399,-0.355702,0.013939
1.780000,0.202272,-0.266789,0.428056,0.410341,0.225327,0.043748,0.118224,0.571608,0.201166,0.049437,0.099257,0.775669,-0.027795,0.016193,-0.029278,0.500217,-0.014952,0.007218,0.009526,0.124765,0.008683,-0.281728,-0.355223,0.012042
1.790000,0.203243,-0.266282,0.425735,0.417044,0.225056,0.043909,0.117934,0.576497,0.201022,0.049507,0.099349,0.776868,-0.027171,0.015730,-0.029584,0.491672,-0.013777,0.006651,0.008778,0.114961,0.008485,-0.282540,-0.354908,0.010056
1.800000,0.204192,-0.265751,0.423494,0.423559,0.224791,0.044064,0.117642,0.581302,0.200890,0.049570,0.099433,0.777970,-0.026744,0.015299,-0.029689,0.482802,-0.012636,0.006100,0.008051,0.105442,0.008259,-0.283027,-0.354465,0.008141
1.810000,0.205117,-0.265186,0.421330,0.429880,0.224531,0.044216,0.117348,0.586025,0.200769,0.049629,0.099510,0.778978,-0.025112,0.014938,-0.031771,0.482792,-0.011531,0.005567,0.007347,0.096221,0.008151,-0.287604,-0.355554,0.005245
1.820000,0.206022,-0.264634,0.419259,0.436013,0.224274,0.044363,0.117056,0.590637,0.200659,0.049682,0.099580,0.779895,-0.025774,0.014453,-0.029787,0.464160,-0.010464,0.005051,0.006667,0.087316,0.007853,-0.284278,-0.353648,0.004521
1.830000,0.206905,-0.264082,0.417281,0.441896,0.224024,0.044506,0.116771,0.595095,0.200560,0.049730,0.099643,0.780725,-0.025246,0.013991,-0.028553,0.445770,-0.009436,0.004555,0.006012,0.078742,0.007697,-0.283118,-0.352456,0.003826
1.840000,0.207767,-0.263529,0.415364,0.447674,0.223775,0.044644,0.116484,0.599509,0.200471,0.049773,0.099700,0.781471,-0.025075,0.013592,-0.029123,0.443364,-0.008450,0.004079,0.005384,0.070515,0.007487,-0.284568,-0.352375,0.001387
1.850000,0.208609,-0.262954,0.413505,0.453361,0.223526,0.044778,0.116189,0.603913,0.200391,0.049811,0.099751,0.782137,-0.025010,0.013124,-0.029936,0.442775,-0.007508,0.003624,0.004784,0.062652,0.007323,-0.286413,-0.352518,-0.001255
1.860000,0.209429,-0.262363,0.411738,0.458821,0.223285,0.044908,0.115896,0.608195,0.200320,0.049845,0.099796,0.782725,-0.024259,0.012772,-0.029767,0.430223,-0.006611,0.003192,0.004212,0.055168,0.007189,-0.287324,-0.352253,-0.002522
1.870000,0.210229,-0.261764,0.410063,0.464037,0.223052,0.045035,0.115607,0.612335,0.200258,0.049875,0.099835,0.783241,-0.023667,0.012493,-0.028923,0.413868,-0.005762,0.002782,0.003671,0.048081,0.007016,-0.287172,-0.351554,-0.003275
1.880000,0.211013,-0.261178,0.408457,0.469127,0.222821,0.045158,0.115318,0.616406,0.200205,0.049901,0.099869,0.783688,-0.023302,0.012096,-0.029162,0.408607,-0.004962,0.002396,0.003162,0.041408,0.006909,-0.288707,-0.351507,-0.005191
1.890000,0.211776,-0.260587,0.406905,0.474131,0.222589,0.045277,0.115027,0.620448,0.200159,0.049923,0.099899,0.784071,-0.023244,0.011646,-0.029515,0.406045,-0.004214,0.002034,0.002685,0.035165,0.006821,-0.290317,-0.351534,-0.007369
1.900000,0.212523,-0.259999,0.405430,0.478955,0.222363,0.045392,0.114738,0.624386,0.200120,0.049942,0.099923,0.784393,-0.022948,0.011384,-0.028857,0.393780,-0.003520,0.001699,0.002243,0.029371,0.006675,-0.290550,-0.351027,-0.008405
1.910000,0.213254,-0.259440,0.404041,0.483580,0.222141,0.045505,0.114458,0.628181,0.200088,0.049957,0.099944,0.784660,-0.022323,0.011040,-0.028131,0.379943,-0.002881,0.001391,0.001836,0.024041,0.006642,-0.290949,-0.350561,-0.009166
1.920000,0.213971,-0.258892,0.402708,0.488097,0.221921,0.045615,0.114180,0.631913,0.200063,0.049970,0.099960,0.784876,-0.022203,0.010825,-0.027966,0.373778,-0.002300,0.001110,0.001466,0.019195,0.006504,-0.292054,-0.350415,-0.010699
1.930000,0.214675,-0.258359,0.401429,0.492532,0.221701,0.045722,0.113902,0.635602,0.200042,0.049980,0.099973,0.785045,-0.022256,0.010515,-0.027875,0.369365,-0.001780,0.000859,0.001134,0.014850,0.006428,-0.293238,-0.350346,-0.012366
